"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","int","quad","linear"
3,-0.0917897484016022,5.52305337295512,1.2317840237438,"i = 6.27","q = 2.37","l = 8.35"
4,0.168515811859697,7.74477452142621,2.22172114847109,"i = 6.27","q = 2.37","l = 8.35"
5,0.394981798697488,9.93861958520826,2.19384506378204,"i = 6.27","q = 2.37","l = 8.35"
6,0.546200508138333,11.5387155231297,1.60009593792141,"i = 6.27","q = 2.37","l = 8.35"
7,0.708510098795379,13.3766281304239,1.83791260729426,"i = 6.27","q = 2.37","l = 8.35"
8,0.91547165973697,15.9010654876659,2.52443735724196,"i = 6.27","q = 2.37","l = 8.35"
9,1.03618073114813,17.4670550994096,1.5659896117437,"i = 6.27","q = 2.37","l = 8.35"
10,1.16775068553941,19.2525164868285,1.78546138741889,"i = 6.27","q = 2.37","l = 8.35"
11,1.33342331899588,21.617335530702,2.36481904387355,"i = 6.27","q = 2.37","l = 8.35"
12,1.43578797580731,23.1434418951392,1.52610636443713,"i = 6.27","q = 2.37","l = 8.35"
13,1.58935183231929,25.5258846358801,2.38244274074093,"i = 6.27","q = 2.37","l = 8.35"
14,1.71531949573691,27.5635419159869,2.03765728010677,"i = 6.27","q = 2.37","l = 8.35"
15,1.81904063342988,29.2977322780256,1.73419036203877,"i = 6.27","q = 2.37","l = 8.35"
16,1.92989103532199,31.2074252040867,1.90969292606109,"i = 6.27","q = 2.37","l = 8.35"
17,2.05066089985908,33.3542225362532,2.14679733216644,"i = 6.27","q = 2.37","l = 8.35"
18,2.14609887067423,35.0995662665154,1.74534373026223,"i = 6.27","q = 2.37","l = 8.35"
19,2.27567166883986,37.5381729500702,2.4386066835548,"i = 6.27","q = 2.37","l = 8.35"
20,2.3400483665876,38.7793212125027,1.24114826243252,"i = 6.27","q = 2.37","l = 8.35"
21,2.44434684765836,40.8317840669614,2.0524628544587,"i = 6.27","q = 2.37","l = 8.35"
22,2.54950475649076,42.9532978957258,2.12151382876441,"i = 6.27","q = 2.37","l = 8.35"
23,2.6592175910478,45.2225083542156,2.26921045848981,"i = 6.27","q = 2.37","l = 8.35"
24,2.75205851104854,47.1872685825168,1.96476022830115,"i = 6.27","q = 2.37","l = 8.35"
25,2.82633961756511,48.7886395493226,1.60137096680582,"i = 6.27","q = 2.37","l = 8.35"
26,2.91351371749296,50.701277695286,1.91263814596341,"i = 6.27","q = 2.37","l = 8.35"
27,3.02343156774871,53.1642051831779,2.46292748789185,"i = 6.27","q = 2.37","l = 8.35"
28,3.10003539149433,54.9144880990352,1.75028291585736,"i = 6.27","q = 2.37","l = 8.35"
29,3.1854939119672,56.8998715044494,1.98538340541415,"i = 6.27","q = 2.37","l = 8.35"
30,3.26768234066819,58.84189962133,1.94202811688066,"i = 6.27","q = 2.37","l = 8.35"
31,3.34327857618484,60.6563960060017,1.81449638467164,"i = 6.27","q = 2.37","l = 8.35"
32,3.41695107359597,62.450749314436,1.79435330843435,"i = 6.27","q = 2.37","l = 8.35"
33,3.5082030623807,64.7088900145404,2.25814070010438,"i = 6.27","q = 2.37","l = 8.35"
34,3.58929078959051,66.7485836399968,2.03969362545641,"i = 6.27","q = 2.37","l = 8.35"
35,3.64780502724249,68.2397965341578,1.49121289416097,"i = 6.27","q = 2.37","l = 8.35"
36,3.73055274649321,70.3762601033824,2.13646356922457,"i = 6.27","q = 2.37","l = 8.35"
37,3.81761304791665,72.6590648791687,2.28280477578633,"i = 6.27","q = 2.37","l = 8.35"
38,3.88889714544071,74.5549213208925,1.89585644172385,"i = 6.27","q = 2.37","l = 8.35"
39,3.95189758411299,76.250493293526,1.69557197263346,"i = 6.27","q = 2.37","l = 8.35"
40,4.0374252365229,78.5824252250689,2.33193193154291,"i = 6.27","q = 2.37","l = 8.35"
41,4.09019048740784,80.0383555599654,1.45593033489652,"i = 6.27","q = 2.37","l = 8.35"
42,4.15741257981023,81.9122805477833,1.87392498781787,"i = 6.27","q = 2.37","l = 8.35"
43,4.22403860913987,83.7906988770285,1.87841832924516,"i = 6.27","q = 2.37","l = 8.35"
44,4.29209486204391,85.7311372548565,1.94043837782807,"i = 6.27","q = 2.37","l = 8.35"
45,4.36181879701697,87.7418651064045,2.01072785154798,"i = 6.27","q = 2.37","l = 8.35"
46,4.434865726119,89.873109638385,2.13124453198044,"i = 6.27","q = 2.37","l = 8.35"
47,4.51041216431483,92.1038535352146,2.23074389682965,"i = 6.27","q = 2.37","l = 8.35"
48,4.57041253655304,93.8948029920169,1.79094945680232,"i = 6.27","q = 2.37","l = 8.35"
49,4.64797650746713,96.2352652444389,2.34046225242197,"i = 6.27","q = 2.37","l = 8.35"
50,4.69707767755796,97.731595878309,1.49633063387007,"i = 6.27","q = 2.37","l = 8.35"
51,4.7694871968923,99.9590627037968,2.22746682548778,"i = 6.27","q = 2.37","l = 8.35"
52,4.82225693760295,101.598005784018,1.63894308022104,"i = 6.27","q = 2.37","l = 8.35"
53,4.87851470304934,103.359800456038,1.76179467202046,"i = 6.27","q = 2.37","l = 8.35"
54,4.95736667337064,105.8543845646,2.49458410856197,"i = 6.27","q = 2.37","l = 8.35"
55,5.00876595185384,107.49631479227,1.64193022766962,"i = 6.27","q = 2.37","l = 8.35"
1,-0.295778554995532,1.79337532502481,1.79337532502481,"i = 6.27","q = 2.37","l = 15.83"
2,-0.157344889395006,3.83695442317748,2.04357909815267,"i = 6.27","q = 2.37","l = 15.83"
3,-0.0281431990287685,5.82610271889361,1.98914829571613,"i = 6.27","q = 2.37","l = 15.83"
4,0.0769632589013802,7.50258460463482,1.67648188574121,"i = 6.27","q = 2.37","l = 15.83"
5,0.230744584860621,10.0496869781461,2.54710237351127,"i = 6.27","q = 2.37","l = 15.83"
6,0.348412592616416,12.0742476766206,2.0245606984745,"i = 6.27","q = 2.37","l = 15.83"
7,0.443788271226806,13.7633514661445,1.68910378952392,"i = 6.27","q = 2.37","l = 15.83"
8,0.538274453231576,15.4791670730708,1.71581560692631,"i = 6.27","q = 2.37","l = 15.83"
9,0.650939010653712,17.5803371948642,2.10117012179338,"i = 6.27","q = 2.37","l = 15.83"
10,0.75441948295454,19.5631712979146,1.98283410305039,"i = 6.27","q = 2.37","l = 15.83"
11,0.838819415043796,21.2179308033604,1.65475950544582,"i = 6.27","q = 2.37","l = 15.83"
12,0.947788474553195,23.4042752976573,2.18634449429691,"i = 6.27","q = 2.37","l = 15.83"
13,1.05605527338257,25.6322033833093,2.22792808565192,"i = 6.27","q = 2.37","l = 15.83"
14,1.14453018085347,27.4940554157199,1.86185203241066,"i = 6.27","q = 2.37","l = 15.83"
15,1.23915933264294,29.5264317114753,2.03237629575536,"i = 6.27","q = 2.37","l = 15.83"
16,1.30650692717096,30.9986969813422,1.4722652698669,"i = 6.27","q = 2.37","l = 15.83"
17,1.40955650119521,33.2929977352529,2.29430075391077,"i = 6.27","q = 2.37","l = 15.83"
18,1.49132500657035,35.1492685941207,1.85627085886777,"i = 6.27","q = 2.37","l = 15.83"
19,1.57730709472687,37.1353367528932,1.98606815877252,"i = 6.27","q = 2.37","l = 15.83"
20,1.67710281628302,39.4843671647502,2.34903041185693,"i = 6.27","q = 2.37","l = 15.83"
21,1.75135701373987,41.2627839835019,1.7784168187517,"i = 6.27","q = 2.37","l = 15.83"
22,1.82265424062951,42.9949449534919,1.73216096999005,"i = 6.27","q = 2.37","l = 15.83"
23,1.90521106406838,45.0307236564259,2.03577870293401,"i = 6.27","q = 2.37","l = 15.83"
24,1.98204212056442,46.9542977769295,1.9235741205036,"i = 6.27","q = 2.37","l = 15.83"
25,2.05274822137807,48.7492184028758,1.79492062594623,"i = 6.27","q = 2.37","l = 15.83"
26,2.121702836119,50.522472517888,1.77325411501221,"i = 6.27","q = 2.37","l = 15.83"
27,2.19616411864933,52.4626159572002,1.94014343931222,"i = 6.27","q = 2.37","l = 15.83"
28,2.27208480992798,54.4678111950628,2.00519523786262,"i = 6.27","q = 2.37","l = 15.83"
29,2.365934648324,56.984261277591,2.51645008252815,"i = 6.27","q = 2.37","l = 15.83"
30,2.42482057757036,58.5844937976653,1.60023252007433,"i = 6.27","q = 2.37","l = 15.83"
31,2.49096199605185,60.401470142976,1.81697634531067,"i = 6.27","q = 2.37","l = 15.83"
32,2.57225992359649,62.6631858963233,2.26171575334735,"i = 6.27","q = 2.37","l = 15.83"
33,2.63023163864005,64.2950758342333,1.63188993791,"i = 6.27","q = 2.37","l = 15.83"
34,2.69730234848069,66.2029527214232,1.90787688718991,"i = 6.27","q = 2.37","l = 15.83"
35,2.77950822133157,68.5704088213439,2.36745609992063,"i = 6.27","q = 2.37","l = 15.83"
36,2.84655307594976,70.5249277922364,1.95451897089252,"i = 6.27","q = 2.37","l = 15.83"
37,2.92009786806889,72.6934109150645,2.16848312282816,"i = 6.27","q = 2.37","l = 15.83"
38,2.98838274535981,74.7297296667859,2.03631875172138,"i = 6.27","q = 2.37","l = 15.83"
39,3.04355246370085,76.3910645961392,1.66133492935332,"i = 6.27","q = 2.37","l = 15.83"
40,3.11113635586258,78.445867763226,2.05480316708677,"i = 6.27","q = 2.37","l = 15.83"
41,3.16445263293952,80.0821404835748,1.63627272034876,"i = 6.27","q = 2.37","l = 15.83"
42,3.24356734254469,82.5349662930579,2.45282580948316,"i = 6.27","q = 2.37","l = 15.83"
43,3.28928186424988,83.9657804493376,1.43081415627965,"i = 6.27","q = 2.37","l = 15.83"
44,3.35876739715004,86.1595493603628,2.19376891102523,"i = 6.27","q = 2.37","l = 15.83"
45,3.4096908172374,87.7817972273033,1.62224786694044,"i = 6.27","q = 2.37","l = 15.83"
46,3.46965630579884,89.707835088029,1.92603786072574,"i = 6.27","q = 2.37","l = 15.83"
47,3.54214938305955,92.0589779075703,2.35114281954125,"i = 6.27","q = 2.37","l = 15.83"
48,3.6056671464093,94.1394774163877,2.08049950881743,"i = 6.27","q = 2.37","l = 15.83"
49,3.65373546932635,95.7266332806066,1.58715586421893,"i = 6.27","q = 2.37","l = 15.83"
50,3.72838051571349,98.2130021240435,2.48636884343692,"i = 6.27","q = 2.37","l = 15.83"
51,3.77221673820123,99.685447198893,1.47244507484952,"i = 6.27","q = 2.37","l = 15.83"
52,3.83130948150669,101.684751819823,1.99930462092972,"i = 6.27","q = 2.37","l = 15.83"
53,3.90121548450996,104.071251409345,2.38649958952213,"i = 6.27","q = 2.37","l = 15.83"
54,3.95113292151469,105.789525974739,1.71827456539378,"i = 6.27","q = 2.37","l = 15.83"
55,3.99920995277936,107.455601729238,1.66607575449973,"i = 6.27","q = 2.37","l = 15.83"
1,-0.199838104409452,2.19715450429239,2.19715450429239,"i = 6.27","q = 2.37","l = 20.85"
2,-0.113169552706293,3.9402480265847,1.74309352229231,"i = 6.27","q = 2.37","l = 20.85"
3,-0.0282886243280596,5.68185706770623,1.74160904112154,"i = 6.27","q = 2.37","l = 20.85"
4,0.0894402211996186,8.15391156436401,2.47205449665778,"i = 6.27","q = 2.37","l = 20.85"
5,0.154219845816557,9.5421316685934,1.38822010422939,"i = 6.27","q = 2.37","l = 20.85"
6,0.251444823334152,11.6629365538735,2.12080488528006,"i = 6.27","q = 2.37","l = 20.85"
7,0.357899109307936,14.0363892930384,2.37345273916491,"i = 6.27","q = 2.37","l = 20.85"
8,0.419764757793319,15.4403650673291,1.40397577429072,"i = 6.27","q = 2.37","l = 20.85"
9,0.501432912637832,17.3214857759593,1.88112070863017,"i = 6.27","q = 2.37","l = 20.85"
10,0.581983529758975,19.207796382203,1.88631060624377,"i = 6.27","q = 2.37","l = 20.85"
11,0.691267949992592,21.8160953413006,2.60829895909757,"i = 6.27","q = 2.37","l = 20.85"
12,0.747101703228273,23.1705064829856,1.35441114168496,"i = 6.27","q = 2.37","l = 20.85"
13,0.842877337089662,25.5281968279401,2.35769034495458,"i = 6.27","q = 2.37","l = 20.85"
14,0.91389713129184,27.3045179922247,1.77632116428458,"i = 6.27","q = 2.37","l = 20.85"
15,1.00025155915548,29.4965526944407,2.19203470221602,"i = 6.27","q = 2.37","l = 20.85"
16,1.06793634214825,31.2393541416429,1.7428014472022,"i = 6.27","q = 2.37","l = 20.85"
17,1.14773838697476,33.3220210464656,2.08266690482267,"i = 6.27","q = 2.37","l = 20.85"
18,1.21633544949982,35.1363581174678,1.8143370710022,"i = 6.27","q = 2.37","l = 20.85"
19,1.30496695390072,37.5135770356709,2.37721891820312,"i = 6.27","q = 2.37","l = 20.85"
20,1.36114603550846,39.0396347337259,1.52605769805493,"i = 6.27","q = 2.37","l = 20.85"
21,1.44428545301016,41.3254655719113,2.28583083818548,"i = 6.27","q = 2.37","l = 20.85"
22,1.51449842955819,43.2813852368314,1.95591966492005,"i = 6.27","q = 2.37","l = 20.85"
23,1.56823597491107,44.7941165798816,1.51273134305023,"i = 6.27","q = 2.37","l = 20.85"
24,1.64047858900733,46.8493159253331,2.05519934545153,"i = 6.27","q = 2.37","l = 20.85"
25,1.69979908042998,48.5553733532859,1.70605742795274,"i = 6.27","q = 2.37","l = 20.85"
26,1.78755009804767,51.1096422407375,2.55426888745159,"i = 6.27","q = 2.37","l = 20.85"
27,1.83855288651898,52.6109903553088,1.50134811457129,"i = 6.27","q = 2.37","l = 20.85"
28,1.90783568558564,54.670166675853,2.05917632054419,"i = 6.27","q = 2.37","l = 20.85"
29,1.96879582195441,56.5007766389876,1.83060996313461,"i = 6.27","q = 2.37","l = 20.85"
30,2.03353414427574,58.4641066876909,1.96333004870333,"i = 6.27","q = 2.37","l = 20.85"
31,2.09390623982925,60.312900835062,1.84879414737107,"i = 6.27","q = 2.37","l = 20.85"
32,2.15886606208661,62.3214585429051,2.00855770784312,"i = 6.27","q = 2.37","l = 20.85"
33,2.23433284090895,64.6799771694168,2.35851862651177,"i = 6.27","q = 2.37","l = 20.85"
34,2.30393808097858,66.8792113868117,2.19923421739483,"i = 6.27","q = 2.37","l = 20.85"
35,2.34469393378631,68.1775727760656,1.29836138925396,"i = 6.27","q = 2.37","l = 20.85"
36,2.41813576983416,70.5370661872385,2.35949341117286,"i = 6.27","q = 2.37","l = 20.85"
37,2.4650133511842,72.0564711396889,1.51940495245042,"i = 6.27","q = 2.37","l = 20.85"
38,2.52586511870053,74.0443278405179,1.98785670082896,"i = 6.27","q = 2.37","l = 20.85"
39,2.60374183876275,76.6139158951215,2.56958805460366,"i = 6.27","q = 2.37","l = 20.85"
40,2.66068127767628,78.510837054168,1.89692115904644,"i = 6.27","q = 2.37","l = 20.85"
41,2.7193764616203,80.4823165693673,1.97147951519929,"i = 6.27","q = 2.37","l = 20.85"
42,2.77772584317526,82.4583474226636,1.97603085329638,"i = 6.27","q = 2.37","l = 20.85"
43,2.82114165026572,83.9391038629369,1.48075644027324,"i = 6.27","q = 2.37","l = 20.85"
44,2.88833136284334,86.2482938842047,2.30919002126782,"i = 6.27","q = 2.37","l = 20.85"
45,2.93401611278851,87.8306033449366,1.58230946073191,"i = 6.27","q = 2.37","l = 20.85"
46,2.99487855487842,89.9539484183504,2.12334507341377,"i = 6.27","q = 2.37","l = 20.85"
47,3.04521007783588,91.7231427240094,1.76919430565903,"i = 6.27","q = 2.37","l = 20.85"
48,3.10220115133431,93.7409041109578,2.01776138694839,"i = 6.27","q = 2.37","l = 20.85"
49,3.15808715597743,95.7344731619746,1.99356905101679,"i = 6.27","q = 2.37","l = 20.85"
50,3.21311238336648,97.7117829416845,1.97730977970988,"i = 6.27","q = 2.37","l = 20.85"
51,3.27990963602269,100.131378137809,2.41959519612485,"i = 6.27","q = 2.37","l = 20.85"
52,3.31554680022049,101.430903398864,1.29952526105448,"i = 6.27","q = 2.37","l = 20.85"
53,3.37786715416867,103.717893969428,2.28699057056451,"i = 6.27","q = 2.37","l = 20.85"
54,3.42054030771447,105.294490474445,1.57659650501677,"i = 6.27","q = 2.37","l = 20.85"
55,3.48163511928076,107.566697933562,2.27220745911703,"i = 6.27","q = 2.37","l = 20.85"
1,-0.061390189132818,2.21564842088029,2.21564842088029,"i = 6.27","q = 2.37","l = 66.19"
2,-0.0373926775206894,3.79832471579076,1.58267629491047,"i = 6.27","q = 2.37","l = 66.19"
3,-0.0113812015347831,5.51690453985351,1.71857982406274,"i = 6.27","q = 2.37","l = 66.19"
4,0.0237620631257554,7.84390959913368,2.32700505928018,"i = 6.27","q = 2.37","l = 66.19"
5,0.0490380582388364,9.52117013637315,1.67726053723947,"i = 6.27","q = 2.37","l = 66.19"
6,0.0809246422681098,11.6414097245712,2.120239588198,"i = 6.27","q = 2.37","l = 66.19"
7,0.114599973832364,13.8858149880181,2.24440526344695,"i = 6.27","q = 2.37","l = 66.19"
8,0.143033842667758,15.7850657851061,1.899250797088,"i = 6.27","q = 2.37","l = 66.19"
9,0.168595697909143,17.4957465643143,1.71068077920818,"i = 6.27","q = 2.37","l = 66.19"
10,0.199445629771509,19.5644418014467,2.06869523713247,"i = 6.27","q = 2.37","l = 66.19"
11,0.229806050435966,21.6047110418379,2.04026924039118,"i = 6.27","q = 2.37","l = 66.19"
12,0.259311560485425,23.5917101585071,1.98699911666916,"i = 6.27","q = 2.37","l = 66.19"
13,0.288688258675172,25.5741292442507,1.98241908574358,"i = 6.27","q = 2.37","l = 66.19"
14,0.315143785911862,27.3629162366802,1.7887869924295,"i = 6.27","q = 2.37","l = 66.19"
15,0.343606711619483,29.291133376398,1.92821713971787,"i = 6.27","q = 2.37","l = 66.19"
16,0.377309470747345,31.5792818546199,2.28814847822182,"i = 6.27","q = 2.37","l = 66.19"
17,0.398761129101969,33.0384790097162,1.45919715509632,"i = 6.27","q = 2.37","l = 66.19"
18,0.428889710589386,35.0915814882304,2.05310247851417,"i = 6.27","q = 2.37","l = 66.19"
19,0.45410907419141,36.8134510379525,1.72186954972216,"i = 6.27","q = 2.37","l = 66.19"
20,0.482917888973877,38.7840772752786,1.97062623732605,"i = 6.27","q = 2.37","l = 66.19"
21,0.521414689871999,41.4235298718915,2.63945259661295,"i = 6.27","q = 2.37","l = 66.19"
22,0.548914707103109,43.3133071543761,1.88977728248455,"i = 6.27","q = 2.37","l = 66.19"
23,0.573314135468512,44.9930122083805,1.67970505400442,"i = 6.27","q = 2.37","l = 66.19"
24,0.596841505239438,46.6153521805903,1.62233997220986,"i = 6.27","q = 2.37","l = 66.19"
25,0.630780481933096,48.9602457577905,2.3448935772001,"i = 6.27","q = 2.37","l = 66.19"
26,0.65961854483364,50.9569951215916,1.99674936380119,"i = 6.27","q = 2.37","l = 66.19"
27,0.684280650415286,52.6677241892141,1.71072906762244,"i = 6.27","q = 2.37","l = 66.19"
28,0.717083066002733,54.9475817526266,2.27985756341249,"i = 6.27","q = 2.37","l = 66.19"
29,0.742747783567819,56.7349017767544,1.78732002412782,"i = 6.27","q = 2.37","l = 66.19"
30,0.770010342769937,58.6369129217619,1.90201114500754,"i = 6.27","q = 2.37","l = 66.19"
31,0.793596587818032,60.2852797731017,1.6483668513398,"i = 6.27","q = 2.37","l = 66.19"
32,0.824956926742908,62.4810319708095,2.19575219770775,"i = 6.27","q = 2.37","l = 66.19"
33,0.857180047314093,64.7420433463696,2.26101137556017,"i = 6.27","q = 2.37","l = 66.19"
34,0.883332496408958,66.5807055379047,1.83866219153509,"i = 6.27","q = 2.37","l = 66.19"
35,0.915116357928595,68.8196461873925,2.23894064948774,"i = 6.27","q = 2.37","l = 66.19"
36,0.933543682976283,70.1199067123739,1.30026052498141,"i = 6.27","q = 2.37","l = 66.19"
37,0.968534837660633,72.5933612359529,2.47345452357897,"i = 6.27","q = 2.37","l = 66.19"
38,0.989765743445734,74.0969568914842,1.50359565553137,"i = 6.27","q = 2.37","l = 66.19"
39,1.01951489605259,76.207414007774,2.11045711628974,"i = 6.27","q = 2.37","l = 66.19"
40,1.04676161966075,78.1440204626127,1.93660645483875,"i = 6.27","q = 2.37","l = 66.19"
41,1.07467248633397,80.1314761927052,1.98745573009245,"i = 6.27","q = 2.37","l = 66.19"
42,1.1042648247473,82.2426929277895,2.1112167350843,"i = 6.27","q = 2.37","l = 66.19"
43,1.13568374066912,84.488761412143,2.24606848435357,"i = 6.27","q = 2.37","l = 66.19"
44,1.15328251349492,85.7489005880561,1.26013917591304,"i = 6.27","q = 2.37","l = 66.19"
45,1.18468220356931,88.0008799373477,2.25197934929163,"i = 6.27","q = 2.37","l = 66.19"
46,1.20856608943091,89.7169528799331,1.71607294258543,"i = 6.27","q = 2.37","l = 66.19"
47,1.23479288441724,91.6044763777314,1.88752349779823,"i = 6.27","q = 2.37","l = 66.19"
48,1.26466489776614,93.7583104176809,2.15383403994957,"i = 6.27","q = 2.37","l = 66.19"
49,1.29109352589585,95.6673914268963,1.90908100921541,"i = 6.27","q = 2.37","l = 66.19"
50,1.32420513126938,98.0638863304689,2.39649490357257,"i = 6.27","q = 2.37","l = 66.19"
51,1.34476875818349,99.5548179440993,1.49093161363038,"i = 6.27","q = 2.37","l = 66.19"
52,1.37215825317014,101.543756808409,1.98893886431,"i = 6.27","q = 2.37","l = 66.19"
53,1.40572525995491,103.986130584425,2.44237377601557,"i = 6.27","q = 2.37","l = 66.19"
54,1.43349638537946,106.010821656009,2.02469107158365,"i = 6.27","q = 2.37","l = 66.19"
55,1.4540239974707,107.509761607219,1.49893995121002,"i = 6.27","q = 2.37","l = 66.19"
1,-0.556571404764076,2.01015991966122,2.01015991966122,"i = 41.2","q = -7.61","l = 66.19"
2,-0.526916523015453,4.21727626342089,2.20711634375968,"i = 41.2","q = -7.61","l = 66.19"
3,-0.499606937774019,6.23800703243928,2.02073076901839,"i = 41.2","q = -7.61","l = 66.19"
4,-0.479076461002175,7.74965743828091,1.51165040584163,"i = 41.2","q = -7.61","l = 66.19"
5,-0.446749158216081,10.1169061066989,2.36724866841801,"i = 41.2","q = -7.61","l = 66.19"
6,-0.42831547778858,11.4596418556314,1.34273574893244,"i = 41.2","q = -7.61","l = 66.19"
7,-0.398341648457847,13.6319423346418,2.17230047901042,"i = 41.2","q = -7.61","l = 66.19"
8,-0.367297791615171,15.8673833170904,2.23544098244861,"i = 41.2","q = -7.61","l = 66.19"
9,-0.340234663204824,17.8042143393946,1.93683102230423,"i = 41.2","q = -7.61","l = 66.19"
10,-0.3118511667974,19.8235699309383,2.0193555915437,"i = 41.2","q = -7.61","l = 66.19"
11,-0.288228472603854,21.4948718585968,1.67130192765848,"i = 41.2","q = -7.61","l = 66.19"
12,-0.26272829950076,23.2894772790882,1.79460542049141,"i = 41.2","q = -7.61","l = 66.19"
13,-0.237306674515191,25.0687084377589,1.77923115867072,"i = 41.2","q = -7.61","l = 66.19"
14,-0.199013700179963,27.7302331923341,2.6615247545752,"i = 41.2","q = -7.61","l = 66.19"
15,-0.173234195738928,29.5094549133078,1.77922172097371,"i = 41.2","q = -7.61","l = 66.19"
16,-0.141638245662209,31.6763209664259,2.16686605311812,"i = 41.2","q = -7.61","l = 66.19"
17,-0.113511285294004,33.5925048883337,1.91618392190778,"i = 41.2","q = -7.61","l = 66.19"
18,-0.0845151625750727,35.555303049774,1.96279816144028,"i = 41.2","q = -7.61","l = 66.19"
19,-0.0562821640718711,37.454154280057,1.89885123028301,"i = 41.2","q = -7.61","l = 66.19"
20,-0.0298956113606573,39.2178578974535,1.76370361739652,"i = 41.2","q = -7.61","l = 66.19"
21,0.00369347389570278,41.4476631048539,2.22980520740033,"i = 41.2","q = -7.61","l = 66.19"
22,0.0286564338355686,43.0937071067113,1.64604400185749,"i = 41.2","q = -7.61","l = 66.19"
23,0.054306286466894,44.7751699806663,1.68146287395501,"i = 41.2","q = -7.61","l = 66.19"
24,0.0929285824915863,47.2881535301073,2.51298354944096,"i = 41.2","q = -7.61","l = 66.19"
25,0.118845808852928,48.961751087893,1.67359755778566,"i = 41.2","q = -7.61","l = 66.19"
26,0.1477896256737,50.8187120689982,1.8569609811052,"i = 41.2","q = -7.61","l = 66.19"
27,0.180105963287003,52.8769872958918,2.05827522689358,"i = 41.2","q = -7.61","l = 66.19"
28,0.212625074520487,54.9321406216215,2.05515332572975,"i = 41.2","q = -7.61","l = 66.19"
29,0.244435273159469,56.926927071496,1.9947864498745,"i = 41.2","q = -7.61","l = 66.19"
30,0.26842253401093,58.420964385338,1.49403731384196,"i = 41.2","q = -7.61","l = 66.19"
31,0.301119538433415,60.4433873460819,2.02242296074399,"i = 41.2","q = -7.61","l = 66.19"
32,0.340224169311142,62.8407876752497,2.3974003291677,"i = 41.2","q = -7.61","l = 66.19"
33,0.368154792671259,64.5388981178198,1.69811044257015,"i = 41.2","q = -7.61","l = 66.19"
34,0.401947989401963,66.5775726595677,2.03867454174788,"i = 41.2","q = -7.61","l = 66.19"
35,0.437613363203987,68.7103492320938,2.13277657252617,"i = 41.2","q = -7.61","l = 66.19"
36,0.467397346703476,70.4765936758874,1.76624444379354,"i = 41.2","q = -7.61","l = 66.19"
37,0.505633685947333,72.7242956228954,2.24770194700801,"i = 41.2","q = -7.61","l = 66.19"
38,0.535037927395772,74.4376794808001,1.71338385790467,"i = 41.2","q = -7.61","l = 66.19"
39,0.570568672103999,76.4905054700937,2.05282598929361,"i = 41.2","q = -7.61","l = 66.19"
40,0.597729759656448,78.0468140725597,1.556308602466,"i = 41.2","q = -7.61","l = 66.19"
41,0.634481887819081,80.1348150678238,2.08800099526412,"i = 41.2","q = -7.61","l = 66.19"
42,0.666342265137545,81.9282733959207,1.79345832809688,"i = 41.2","q = -7.61","l = 66.19"
43,0.708021327552933,84.2511236918394,2.32285029591876,"i = 41.2","q = -7.61","l = 66.19"
44,0.745839639920717,86.3359396137986,2.08481592195919,"i = 41.2","q = -7.61","l = 66.19"
45,0.777921992908947,88.0874909177355,1.75155130393686,"i = 41.2","q = -7.61","l = 66.19"
46,0.81684161392914,90.1913073644614,2.10381644672594,"i = 41.2","q = -7.61","l = 66.19"
47,0.845550369986733,91.7284035744892,1.5370962100278,"i = 41.2","q = -7.61","l = 66.19"
48,0.882948832568672,93.7119506937348,1.98354711924561,"i = 41.2","q = -7.61","l = 66.19"
49,0.922974094022729,95.8112475952018,2.09929690146699,"i = 41.2","q = -7.61","l = 66.19"
50,0.956487970697359,97.550280820994,1.73903322579221,"i = 41.2","q = -7.61","l = 66.19"
51,0.994518131025478,99.502968562632,1.95268774163792,"i = 41.2","q = -7.61","l = 66.19"
52,1.03287274907056,101.450031871799,1.94706330916725,"i = 41.2","q = -7.61","l = 66.19"
53,1.07521201832475,103.573388329551,2.12335645775192,"i = 41.2","q = -7.61","l = 66.19"
54,1.11175424452812,105.384092390455,1.8107040609035,"i = 41.2","q = -7.61","l = 66.19"
55,1.15723300593105,107.609238,2.22514560954536,"i = 41.2","q = -7.61","l = 66.19"
1,-1.76633870590163,1.66367334010892,1.66367334010892,"i = 41.2","q = -0.87","l = 20.85"
2,-1.67724912123096,3.78754999200576,2.12387665189684,"i = 41.2","q = -0.87","l = 20.85"
3,-1.60510117870316,5.49745208290982,1.70990209090405,"i = 41.2","q = -0.87","l = 20.85"
4,-1.49142020873099,8.17336232965338,2.67591024674356,"i = 41.2","q = -0.87","l = 20.85"
5,-1.41992095544957,9.84488337149251,1.67152104183913,"i = 41.2","q = -0.87","l = 20.85"
6,-1.33603965446749,11.7945697488844,1.9496863773919,"i = 41.2","q = -0.87","l = 20.85"
7,-1.25470867945571,13.6733238869077,1.87875413802334,"i = 41.2","q = -0.87","l = 20.85"
8,-1.18474854158068,15.280230522109,1.60690663520128,"i = 41.2","q = -0.87","l = 20.85"
9,-1.07317633397532,17.8253536020206,2.54512307991155,"i = 41.2","q = -0.87","l = 20.85"
10,-0.994499778548772,19.6070973106262,1.78174370860563,"i = 41.2","q = -0.87","l = 20.85"
11,-0.921661791964669,21.2470465358775,1.63994922525131,"i = 41.2","q = -0.87","l = 20.85"
