"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","r","theta"
21,1.81972121574122,40.8120920945921,1.68137204308875,"r = 0.25","t = 23.03"
22,1.91920233704005,42.8452074166127,2.03311532202058,"r = 0.25","t = 23.03"
23,2.01436512100382,44.7594343621942,1.91422694558159,"r = 0.25","t = 23.03"
24,2.13015978647628,47.0466354032228,2.28720104102858,"r = 0.25","t = 23.03"
25,2.23355464119565,49.048507469509,2.00187206628614,"r = 0.25","t = 23.03"
26,2.32414280193902,50.7701316652977,1.72162419578873,"r = 0.25","t = 23.03"
27,2.43806329406181,52.8912527869508,2.1211211216531,"r = 0.25","t = 23.03"
28,2.5378791358732,54.708638367154,1.81738558020324,"r = 0.25","t = 23.03"
29,2.64788293890188,56.6661646563495,1.9575262891955,"r = 0.25","t = 23.03"
30,2.75164415697597,58.4683443180489,1.80217966169932,"r = 0.25","t = 23.03"
31,2.87041850360232,60.4778598660515,2.00951554800265,"r = 0.25","t = 23.03"
32,2.99200850764094,62.4753697480906,1.99750988203913,"r = 0.25","t = 23.03"
33,3.10714093245557,64.3108065134641,1.83543676537344,"r = 0.25","t = 23.03"
34,3.26006052148387,66.6641627469628,2.35335623349876,"r = 0.25","t = 23.03"
35,3.388211892959,68.5621406173478,1.89797787038491,"r = 0.25","t = 23.03"
36,3.54611199529319,70.8080814808926,2.2459408635448,"r = 0.25","t = 23.03"
37,3.66723295552284,72.4621202453346,1.65403876444206,"r = 0.25","t = 23.03"
38,3.83719822066911,74.6837689366766,2.22164869134195,"r = 0.25","t = 23.03"
39,3.93807548326778,75.9482143625341,1.26444542585753,"r = 0.25","t = 23.03"
40,4.13384127888748,78.2892527795016,2.34103841696748,"r = 0.25","t = 23.03"
41,4.3131012015179,80.3054584940596,2.016205714558,"r = 0.25","t = 23.03"
42,4.48869295921756,82.1659988460192,1.86054035195963,"r = 0.25","t = 23.03"
43,4.65560598288659,83.8331376026527,1.66713875663348,"r = 0.25","t = 23.03"
44,4.91950913413493,86.2759851568975,2.44284755424478,"r = 0.25","t = 23.03"
45,5.11233034464048,87.9185881615083,1.64260300461085,"r = 0.25","t = 23.03"
46,5.38274116972693,90.032185952255,2.11359779074668,"r = 0.25","t = 23.03"
47,5.67492067465819,92.08370084079,2.05151488853501,"r = 0.25","t = 23.03"
48,6.00804209773356,94.1537951675327,2.07009432674268,"r = 0.25","t = 23.03"
49,6.32561486049592,95.8862521478326,1.73245698029987,"r = 0.25","t = 23.03"
50,6.75798965208292,97.9107143131051,2.02446216527254,"r = 0.25","t = 23.03"
51,7.24251303727573,99.7844616837661,1.87374737066099,"r = 0.25","t = 23.03"
52,7.81905277794907,101.563715472914,1.77925378914803,"r = 0.25","t = 23.03"
53,8.6395997040967,103.437074101765,1.87335862885111,"r = 0.25","t = 23.03"
54,10.0270778628304,105.396825043095,1.95975094132939,"r = 0.25","t = 23.03"
55,15.6275738303551,107.451738604959,2.0549135618645,"r = 0.25","t = 23.03"
1,0.0731040898139293,1.78848949130506,1.78848949130506,"r = 1.87","t = 23.03"
2,0.141720419314042,3.66836866580644,1.87987917450138,"r = 1.87","t = 23.03"
3,0.211850411965525,5.80505226865055,2.13668360284411,"r = 1.87","t = 23.03"
4,0.277669137331117,8.01928340419653,2.21423113554598,"r = 1.87","t = 23.03"
5,0.324607129554028,9.7265710136142,1.70728760941767,"r = 1.87","t = 23.03"
6,0.381469086042598,11.9412516544502,2.21468064083599,"r = 1.87","t = 23.03"
7,0.414902605652341,13.3191436349983,1.37789198054814,"r = 1.87","t = 23.03"
8,0.472500047549554,15.8246594316324,2.50551579663411,"r = 1.87","t = 23.03"
9,0.517695469371376,17.9064934863695,2.0818340547371,"r = 1.87","t = 23.03"
10,0.548266514151882,19.371438300337,1.46494481396743,"r = 1.87","t = 23.03"
11,0.596434465123739,21.7700959692765,2.39865766893953,"r = 1.87","t = 23.03"
12,0.624998430551331,23.2431649147391,1.47306894546256,"r = 1.87","t = 23.03"
13,0.659823577394878,25.0880022674272,1.84483735268817,"r = 1.87","t = 23.03"
14,0.699192987297767,27.2350854528995,2.14708318547227,"r = 1.87","t = 23.03"
15,0.742623140649846,29.6741742273242,2.43908877442472,"r = 1.87","t = 23.03"
16,0.772489391733727,31.390990500338,1.71681627301381,"r = 1.87","t = 23.03"
17,0.809069357999806,33.5333952145822,2.14240471424417,"r = 1.87","t = 23.03"
18,0.841474366814886,35.4639602117772,1.93056499719501,"r = 1.87","t = 23.03"
19,0.864536805116301,36.8544664670302,1.39050625525297,"r = 1.87","t = 23.03"
20,0.907001002124861,39.4454037500588,2.59093728302859,"r = 1.87","t = 23.03"
21,0.935048585058899,41.1746963884898,1.72929263843105,"r = 1.87","t = 23.03"
22,0.962045439505647,42.8496310164053,1.67493462791548,"r = 1.87","t = 23.03"
23,0.996593371028605,45.0037825634151,2.1541515470098,"r = 1.87","t = 23.03"
24,1.02210815727431,46.5994459340064,1.59566337059134,"r = 1.87","t = 23.03"
25,1.05889594543873,48.9021886747127,2.30274274070629,"r = 1.87","t = 23.03"
26,1.08999037023273,50.8459883089894,1.94379963427664,"r = 1.87","t = 23.03"
27,1.12285158761142,52.8928936813824,2.04690537239306,"r = 1.87","t = 23.03"
28,1.15089384208134,54.6301598684158,1.73726618703336,"r = 1.87","t = 23.03"
29,1.18285300913705,56.5955713478877,1.96541147947192,"r = 1.87","t = 23.03"
30,1.2139108490921,58.4869725275709,1.89140117968314,"r = 1.87","t = 23.03"
31,1.24747192055834,60.5059776416054,2.0190051140345,"r = 1.87","t = 23.03"
32,1.2814552098633,62.5197295225591,2.01375188095376,"r = 1.87","t = 23.03"
33,1.31599311715353,64.5303779118303,2.01064838927121,"r = 1.87","t = 23.03"
34,1.35143231363384,66.5515018282148,2.02112391638451,"r = 1.87","t = 23.03"
35,1.39281161251307,68.8522194484765,2.30071762026168,"r = 1.87","t = 23.03"
36,1.42589360800743,70.6421014848484,1.78988203637184,"r = 1.87","t = 23.03"
37,1.46310322604922,72.5993288819053,1.95722739705698,"r = 1.87","t = 23.03"
38,1.50072655621316,74.5150524618492,1.91572357994384,"r = 1.87","t = 23.03"
39,1.542202088961,76.5501151814688,2.03506271961959,"r = 1.87","t = 23.03"
40,1.58302075311819,78.4717878968447,1.92167271537589,"r = 1.87","t = 23.03"
41,1.62949842887776,80.5595807620025,2.08779286515779,"r = 1.87","t = 23.03"
42,1.67255668315325,82.3972207671651,1.83764000516267,"r = 1.87","t = 23.03"
43,1.71749987916812,84.2158636777618,1.81864291059667,"r = 1.87","t = 23.03"
44,1.76209231557633,85.9203954623118,1.70453178455001,"r = 1.87","t = 23.03"
45,1.82914361506776,88.2989689597979,2.37857349748606,"r = 1.87","t = 23.03"
46,1.88508395926747,90.11837417761,1.81940521781213,"r = 1.87","t = 23.03"
47,1.94757111452597,91.9802936065199,1.86191942890989,"r = 1.87","t = 23.03"
48,2.02577673538006,94.0706744525851,2.09038084606522,"r = 1.87","t = 23.03"
49,2.09768283167856,95.7733110281337,1.70263657554865,"r = 1.87","t = 23.03"
50,2.21458742510572,98.1366536146927,2.36334258655899,"r = 1.87","t = 23.03"
51,2.31432302962347,99.8035543369829,1.66690072229014,"r = 1.87","t = 23.03"
52,2.44394859014157,101.563706752047,1.76015241506391,"r = 1.87","t = 23.03"
53,2.68632637902614,103.894589844283,2.33088309223645,"r = 1.87","t = 23.03"
54,3.06410609722225,105.8983000795,2.0037102352164,"r = 1.87","t = 23.03"
55,5.50107182990861,107.609238,1.71093792050037,"r = 1.87","t = 23.03"
1,0.0158929939226296,1.7246485452994,1.7246485452994,"r = 0","t = 109.4"
2,0.0388338335766091,4.16547869842262,2.44083015312322,"r = 0","t = 109.4"
3,0.0583041294893231,6.19286580267938,2.02738710425676,"r = 0","t = 109.4"
4,0.0731396264475126,7.71093290110576,1.51806709842638,"r = 0","t = 109.4"
5,0.0937005894095079,9.77737423924137,2.06644133813561,"r = 0","t = 109.4"
6,0.114064168663646,11.7818479200009,2.00447368075953,"r = 0","t = 109.4"
7,0.136841428716549,13.9752953627343,2.19344744273343,"r = 0","t = 109.4"
8,0.152281185239218,15.4335230845304,1.45822772179612,"r = 0","t = 109.4"
9,0.173743840797626,17.4229458302805,1.98942274575003,"r = 0","t = 109.4"
10,0.193716205609755,19.2356462911957,1.8127004609152,"r = 0","t = 109.4"
11,0.217469652614406,21.3441517508458,2.10850545965016,"r = 0","t = 109.4"
12,0.239785878258855,23.2792306540392,1.93507890319334,"r = 0","t = 109.4"
13,0.266551780114582,25.5429889051555,2.26375825111635,"r = 0","t = 109.4"
14,0.290233657735755,27.4951969451198,1.95220803996429,"r = 0","t = 109.4"
15,0.314221276200236,29.4252770135001,1.93008006838032,"r = 0","t = 109.4"
16,0.33604878824827,31.1411212024834,1.7158441889833,"r = 0","t = 109.4"
17,0.367727724075316,33.5646245431885,2.42350334070504,"r = 0","t = 109.4"
18,0.386555154244697,34.9684196510977,1.40379510790923,"r = 0","t = 109.4"
19,0.416818637397138,37.1693499819895,2.20093033089184,"r = 0","t = 109.4"
20,0.447805167437336,39.3537969154255,2.18444693343596,"r = 0","t = 109.4"
21,0.475159425452998,41.2258235450399,1.87202662961439,"r = 0","t = 109.4"
22,0.502013318091259,43.0136629680935,1.78783942305365,"r = 0","t = 109.4"
23,0.531667270398596,44.9320396201226,1.91837665202908,"r = 0","t = 109.4"
24,0.561364479014214,46.7961277734111,1.86408815328846,"r = 0","t = 109.4"
25,0.599057288159515,49.0824869672658,2.28635919385471,"r = 0","t = 109.4"
26,0.627439409997081,50.7471818868042,1.66469491953843,"r = 0","t = 109.4"
27,0.662172549823968,52.7201040894032,1.97292220259899,"r = 0","t = 109.4"
28,0.700492393166142,54.8174478683661,2.09734377896294,"r = 0","t = 109.4"
29,0.744014142931531,57.1024961755733,2.28504830720716,"r = 0","t = 109.4"
30,0.775752173388045,58.7062599810509,1.60376380547763,"r = 0","t = 109.4"
31,0.810725517860729,60.4146085819048,1.70834860085392,"r = 0","t = 109.4"
32,0.852595386290478,62.3815403934096,1.96693181150474,"r = 0","t = 109.4"
33,0.904200775181857,64.6934298853371,2.31188949192754,"r = 0","t = 109.4"
34,0.952839772785358,66.7641634429495,2.0707335576124,"r = 0","t = 109.4"
35,0.987547446664331,68.1804344691201,1.41627102617055,"r = 0","t = 109.4"
36,1.05435588635236,70.7698727321291,2.58943826300904,"r = 0","t = 109.4"
37,1.08896748762951,72.043811401951,1.27393866982193,"r = 0","t = 109.4"
38,1.15100497542296,74.2180005639993,2.17418916204825,"r = 0","t = 109.4"
39,1.21451099088288,76.3060959528669,2.08809538886764,"r = 0","t = 109.4"
40,1.26843644935707,77.9763700295883,1.67027407672138,"r = 0","t = 109.4"
41,1.34806627901177,80.2812819227183,2.30491189313003,"r = 0","t = 109.4"
42,1.40457228405769,81.8073192435937,1.5260373208753,"r = 0","t = 109.4"
43,1.48968988015708,83.9467843676408,2.13946512404712,"r = 0","t = 109.4"
44,1.59275674402979,86.3014556535743,2.35467128593355,"r = 0","t = 109.4"
45,1.6639942905564,87.7906192444197,1.48916359084541,"r = 0","t = 109.4"
46,1.76903515889758,89.7987564707002,2.00813722628048,"r = 0","t = 109.4"
47,1.91177244481488,92.2056410803648,2.40688460966454,"r = 0","t = 109.4"
48,2.05221955092174,94.256385223939,2.05074414357425,"r = 0","t = 109.4"
49,2.18745591683951,95.9727672937025,1.71638206976347,"r = 0","t = 109.4"
50,2.38252487382395,98.0676995854512,2.09493229174868,"r = 0","t = 109.4"
51,2.58139571635018,99.8160438808474,1.74834429539622,"r = 0","t = 109.4"
52,2.8259701295763,101.533810765207,1.71776688435928,"r = 0","t = 109.4"
53,3.26773068752216,103.735575771437,2.20176500622996,"r = 0","t = 109.4"
54,3.98302315056872,105.742607972837,2.0070322014007,"r = 0","t = 109.4"
55,9.06088160208597,107.609238,1.86663002716269,"r = 0","t = 109.4"
1,0.018461373264201,2.00193346378275,2.00193346378275,"r = 0.06","t = 109.4"
2,0.035844919618908,3.85502922939831,1.85309576561556,"r = 0.06","t = 109.4"
3,0.0529051629773065,5.64395492385717,1.78892569445887,"r = 0.06","t = 109.4"
4,0.0754446713374926,7.9630132159357,2.31905829207853,"r = 0.06","t = 109.4"
5,0.0906379381074652,9.49812629570592,1.53511307977022,"r = 0.06","t = 109.4"
6,0.116575301659542,12.0674392722755,2.56931297656961,"r = 0.06","t = 109.4"
7,0.134220504194168,13.7789166129298,1.71147734065422,"r = 0.06","t = 109.4"
8,0.153142519201338,15.5820341948511,1.80311758192138,"r = 0.06","t = 109.4"
9,0.17407334677677,17.5383813744397,1.95634717958861,"r = 0.06","t = 109.4"
10,0.195074130596776,19.4616400939573,1.9232587195176,"r = 0.06","t = 109.4"
11,0.220759318047055,21.7609730714429,2.29933297748558,"r = 0.06","t = 109.4"
12,0.238548501575968,23.3199532032523,1.55898013180935,"r = 0.06","t = 109.4"
13,0.266793984844536,25.7401160792852,2.42016287603297,"r = 0.06","t = 109.4"
14,0.286262115718085,27.3695415695218,1.62942549023659,"r = 0.06","t = 109.4"
15,0.308173855322117,29.1665116870598,1.79697011753798,"r = 0.06","t = 109.4"
16,0.333231281594825,31.1743910648764,2.00787937781655,"r = 0.06","t = 109.4"
17,0.358308647738853,33.1346526727624,1.96026160788604,"r = 0.06","t = 109.4"
18,0.390499055150469,35.5805178406901,2.44586516792767,"r = 0.06","t = 109.4"
19,0.411677050402176,37.1474818964636,1.56696405577355,"r = 0.06","t = 109.4"
20,0.436658679111564,38.953863910981,1.80638201451742,"r = 0.06","t = 109.4"
21,0.4698044423587,41.2820531185561,2.32818920757503,"r = 0.06","t = 109.4"
22,0.500488774537468,43.3695477662906,2.08749464773454,"r = 0.06","t = 109.4"
23,0.530809429787756,45.3700926936611,2.00054492737048,"r = 0.06","t = 109.4"
24,0.553427080372332,46.8231545246481,1.45306183098698,"r = 0.06","t = 109.4"
25,0.591825399402796,49.2153957177682,2.39224119312011,"r = 0.06","t = 109.4"
26,0.622120565520525,51.0383633426455,1.82296762487733,"r = 0.06","t = 109.4"
27,0.651704317636344,52.7653336272348,1.72697028458931,"r = 0.06","t = 109.4"
28,0.681380073874332,54.4463406182214,1.68100699098662,"r = 0.06","t = 109.4"
29,0.721712305412053,56.6511247838038,2.20478416558236,"r = 0.06","t = 109.4"
30,0.754302520705981,58.3676214939373,1.71649671013348,"r = 0.06","t = 109.4"
31,0.792049298449476,60.2855469375202,1.91792544358292,"r = 0.06","t = 109.4"
32,0.836378668855858,62.4452592842554,2.15971234673516,"r = 0.06","t = 109.4"
33,0.879106349536227,64.4359286918286,1.99066940757326,"r = 0.06","t = 109.4"
34,0.921790090350697,66.339031351662,1.90310265983338,"r = 0.06","t = 109.4"
35,0.965560961834078,68.2054975616424,1.86646620998039,"r = 0.06","t = 109.4"
36,1.02857635252321,70.7484676856587,2.54297012401626,"r = 0.06","t = 109.4"
37,1.06184972738444,72.0256867474904,1.2772190618317,"r = 0.06","t = 109.4"
38,1.11518762918286,73.9831895326,1.95750278510965,"r = 0.06","t = 109.4"
39,1.18075255751433,76.2451736968107,2.26198416421072,"r = 0.06","t = 109.4"
40,1.23801602191465,78.0980485210466,1.8528748242359,"r = 0.06","t = 109.4"
41,1.31249535302082,80.3477595703377,2.24971104929104,"r = 0.06","t = 109.4"
42,1.37493195897724,82.1029738156838,1.75521424534614,"r = 0.06","t = 109.4"
43,1.45893971590186,84.2900192559746,2.1870454402908,"r = 0.06","t = 109.4"
44,1.53881939703658,86.1975943854768,1.90757512950219,"r = 0.06","t = 109.4"
45,1.61686952320698,87.9124050810772,1.71481069560045,"r = 0.06","t = 109.4"
46,1.71253261533473,89.8299714434254,1.91756636234811,"r = 0.06","t = 109.4"
47,1.830140195383,91.9359067015259,2.1059352581005,"r = 0.06","t = 109.4"
48,1.94569042253232,93.7639327729204,1.82802607139455,"r = 0.06","t = 109.4"
49,2.0768304773237,95.5835993499101,1.81966657698966,"r = 0.06","t = 109.4"
50,2.30633705280899,98.2150871764742,2.6314878265641,"r = 0.06","t = 109.4"
51,2.43327019024857,99.4158134685318,1.20072629205765,"r = 0.06","t = 109.4"
52,2.69799639041875,101.451104841599,2.03529137306727,"r = 0.06","t = 109.4"
53,3.14133510335535,103.795520952728,2.34441611112909,"r = 0.06","t = 109.4"
54,3.80199538106514,105.745951874965,1.95043092223698,"r = 0.06","t = 109.4"
55,8.57458155516328,107.609238,1.86328612503486,"r = 0.06","t = 109.4"
1,0.0169767163537491,1.84395779418641,1.84395779418641,"r = 0.14","t = 109.4"
2,0.037853552214377,4.07549782777899,2.23154003359259,"r = 0.14","t = 109.4"
3,0.053185569738565,5.68922828225995,1.61373045448095,"r = 0.14","t = 109.4"
4,0.0773908457495842,8.19398042773354,2.50475214547359,"r = 0.14","t = 109.4"
5,0.0919638407141112,9.67686379967596,1.48288337194242,"r = 0.14","t = 109.4"
6,0.113937860535482,11.8774879020288,2.20062410235286,"r = 0.14","t = 109.4"
7,0.133513360749851,13.8024358905676,1.92494798853875,"r = 0.14","t = 109.4"
8,0.151726501816581,15.5637076382617,1.7612717476941,"r = 0.14","t = 109.4"
9,0.169896096209487,17.2925140745366,1.72880643627488,"r = 0.14","t = 109.4"
10,0.193845193389017,19.5285885579952,2.23607448345863,"r = 0.14","t = 109.4"
11,0.216739052716737,21.6213507106397,2.09276215264455,"r = 0.14","t = 109.4"
12,0.239530917774956,23.6618821664757,2.04053145583601,"r = 0.14","t = 109.4"
13,0.261087187340984,25.5529193808916,1.89103721441582,"r = 0.14","t = 109.4"
14,0.282498921275369,27.3943622370085,1.8414428561169,"r = 0.14","t = 109.4"
15,0.304720945422468,29.2671089076073,1.87274667059884,"r = 0.14","t = 109.4"
16,0.325359351438747,30.9718563064184,1.70474739881114,"r = 0.14","t = 109.4"
17,0.349353825956127,32.9126010861978,1.94074477977933,"r = 0.14","t = 109.4"
18,0.378027777617764,35.1746509437515,2.26204985755377,"r = 0.14","t = 109.4"
19,0.400395022572302,36.8966727205979,1.72202177684635,"r = 0.14","t = 109.4"
20,0.427446080096129,38.9304204385677,2.0337477179698,"r = 0.14","t = 109.4"
21,0.455354245992677,40.9735470802367,2.04312664166905,"r = 0.14","t = 109.4"
22,0.489444912835785,43.3950299812127,2.42148290097594,"r = 0.14","t = 109.4"
23,0.51721638053632,45.3086187199417,1.913588738729,"r = 0.14","t = 109.4"
24,0.542390305547577,46.9984156126245,1.68979689268277,"r = 0.14","t = 109.4"
25,0.569375840024952,48.7634566135315,1.76504100090705,"r = 0.14","t = 109.4"
26,0.605834123530533,51.0736382609763,2.31018164744481,"r = 0.14","t = 109.4"
27,0.628369706823894,52.4597856439796,1.38614738300326,"r = 0.14","t = 109.4"
28,0.663384699852978,54.5517303818226,2.09194473784298,"r = 0.14","t = 109.4"
29,0.69978735928163,56.6488768155063,2.09714643368379,"r = 0.14","t = 109.4"
30,0.732734058336759,58.4805975622235,1.83172074671716,"r = 0.14","t = 109.4"
31,0.773064260761413,60.6396537818951,2.1590562196716,"r = 0.14","t = 109.4"
32,0.805656010474338,62.3195694135961,1.67991563170099,"r = 0.14","t = 109.4"
33,0.857767711840943,64.8894885870609,2.56991917346485,"r = 0.14","t = 109.4"
34,0.888560744050046,66.3431699935223,1.4536814064614,"r = 0.14","t = 109.4"
35,0.940516042561133,68.6909682409982,2.34779824747584,"r = 0.14","t = 109.4"
36,0.973425159806741,70.1123184410522,1.42135020005399,"r = 0.14","t = 109.4"
37,1.03700969165525,72.7205794035764,2.6082609625242,"r = 0.14","t = 109.4"
38,1.08149305266316,74.441920308137,1.72134090456061,"r = 0.14","t = 109.4"
39,1.12609024532206,76.0863195047624,1.64439919662544,"r = 0.14","t = 109.4"
40,1.18635451727904,78.1851341219517,2.09881461718933,"r = 0.14","t = 109.4"
41,1.2432674307068,80.0438988517763,1.85876472982459,"r = 0.14","t = 109.4"
42,1.31015793400782,82.0845075293319,2.04060867755555,"r = 0.14","t = 109.4"
43,1.37255193223294,83.8562197375254,1.77171220819348,"r = 0.14","t = 109.4"
44,1.47265331709993,86.4530946226548,2.59687488512948,"r = 0.14","t = 109.4"
45,1.54716490004684,88.2052195968318,1.75212497417697,"r = 0.14","t = 109.4"
46,1.64600711738298,90.3131457238006,2.10792612696879,"r = 0.14","t = 109.4"
47,1.74362618001482,92.1751480308549,1.86200230705434,"r = 0.14","t = 109.4"
48,1.8362097892497,93.7592728343317,1.58412480347671,"r = 0.14","t = 109.4"
49,1.95477384883741,95.5569604620967,1.79768762776509,"r = 0.14","t = 109.4"
50,2.1361081015949,97.8718986875996,2.31493822550283,"r = 0.14","t = 109.4"
51,2.29183931243782,99.5060609815876,1.63416229398804,"r = 0.14","t = 109.4"
52,2.5419135365762,101.581444378648,2.07538339706018,"r = 0.14","t = 109.4"
53,2.91384621083819,103.733585979848,2.15214160119997,"r = 0.14","t = 109.4"
54,3.43803595272191,105.535144431574,1.80155845172585,"r = 0.14","t = 109.4"
55,7.85548150448069,107.609238,2.07409356842639,"r = 0.14","t = 109.4"
1,0.0155437586050773,1.69027240645022,1.69027240645022,"r = 0.25","t = 109.4"
2,0.0384214173953497,4.14122442688556,2.45095202043534,"r = 0.25","t = 109.4"
3,0.0543935784915537,5.8264397845568,1.68521535767124,"r = 0.25","t = 109.4"
4,0.0738129030545579,7.84674003675106,2.02030025219426,"r = 0.25","t = 109.4"
5,0.0897337006163201,9.47971524027515,1.63297520352409,"r = 0.25","t = 109.4"
6,0.112492770075215,11.7776998882204,2.29798464794525,"r = 0.25","t = 109.4"
7,0.132793720893041,13.7915344369235,2.01383454870314,"r = 0.25","t = 109.4"
8,0.149569484717546,15.43022931925,1.63869488232651,"r = 0.25","t = 109.4"
9,0.168556073111612,17.25725796542,1.82702864616991,"r = 0.25","t = 109.4"
10,0.193388901466528,19.6028674195868,2.34560945416682,"r = 0.25","t = 109.4"
11,0.213976720404812,21.5099858162235,1.90711839663678,"r = 0.25","t = 109.4"
12,0.238573333431519,23.7442338293555,2.234248013132,"r = 0.25","t = 109.4"
13,0.258560300807823,25.5246080041709,1.78037417481535,"r = 0.25","t = 109.4"
14,0.283858021973425,27.7332868586035,2.20867885443263,"r = 0.25","t = 109.4"
15,0.300341110530977,29.1457163250175,1.41242946641401,"r = 0.25","t = 109.4"
16,0.32272674109427,31.0305691952162,1.88485287019865,"r = 0.25","t = 109.4"
17,0.346177555206273,32.9643018248662,1.93373262965002,"r = 0.25","t = 109.4"
18,0.376710014385778,35.4201990437015,2.45589721883528,"r = 0.25","t = 109.4"
19,0.402168998453607,37.4153133850226,1.99511434132115,"r = 0.25","t = 109.4"
20,0.423966378119524,39.0859420316057,1.67062864658305,"r = 0.25","t = 109.4"
21,0.449179709795674,40.975772915113,1.88983088350736,"r = 0.25","t = 109.4"
22,0.475052588124876,42.8682016213816,1.89242870626852,"r = 0.25","t = 109.4"
23,0.50853587652148,45.2480569412659,2.37985531988435,"r = 0.25","t = 109.4"
24,0.528176523543609,46.6082916735666,1.36023473230073,"r = 0.25","t = 109.4"
25,0.557418747790448,48.5853969604039,1.9771052868373,"r = 0.25","t = 109.4"
26,0.592866717593002,50.9063695005578,2.32097254015386,"r = 0.25","t = 109.4"
27,0.617578444293783,52.4763016162213,1.56993211566353,"r = 0.25","t = 109.4"
28,0.652888471370725,54.65254099023,2.1762393740087,"r = 0.25","t = 109.4"
29,0.693270124709087,57.0470800558041,2.39453906557404,"r = 0.25","t = 109.4"
30,0.728089994812032,59.0332783664966,1.98619831069254,"r = 0.25","t = 109.4"
31,0.762509874288098,60.9271882930776,1.89390992658095,"r = 0.25","t = 109.4"
32,0.796084452750638,62.7098422327445,1.78265393966691,"r = 0.25","t = 109.4"
33,0.835834452651357,64.7401218135636,2.03027958081916,"r = 0.25","t = 109.4"
34,0.874151561284911,66.617379265201,1.8772574516374,"r = 0.25","t = 109.4"
35,0.916774902821509,68.6166652843034,1.9992860191024,"r = 0.25","t = 109.4"
36,0.951398497454567,70.1740578346273,1.55739255032384,"r = 0.25","t = 109.4"
37,1.00367578894494,72.4166065391273,2.24254870450007,"r = 0.25","t = 109.4"
38,1.04541872491821,74.116792324457,1.70018578532964,"r = 0.25","t = 109.4"
39,1.09786174738072,76.1440185968023,2.02722627234527,"r = 0.25","t = 109.4"
40,1.15728279864412,78.3015921579014,2.1575735610991,"r = 0.25","t = 109.4"
41,1.21670563818804,80.3191561484317,2.01756399053031,"r = 0.25","t = 109.4"
42,1.27258759998096,82.0958941067909,1.77673795835928,"r = 0.25","t = 109.4"
43,1.32911668623706,83.7809819471699,1.68508784037897,"r = 0.25","t = 109.4"
44,1.42188405592381,86.3183516288865,2.53736968171663,"r = 0.25","t = 109.4"
45,1.48841509914474,87.9763783565655,1.65802672767894,"r = 0.25","t = 109.4"
46,1.58215754261789,90.1030895568351,2.12671120026961,"r = 0.25","t = 109.4"
47,1.67372855418236,91.9646375370307,1.8615479801956,"r = 0.25","t = 109.4"
48,1.80035132607008,94.2254650881597,2.26082755112903,"r = 0.25","t = 109.4"
49,1.89611884721628,95.7207757719677,1.49531068380801,"r = 0.25","t = 109.4"
50,2.05355772238678,97.8315067370109,2.11073096504317,"r = 0.25","t = 109.4"
51,2.21926007242162,99.6559277042328,1.82442096722194,"r = 0.25","t = 109.4"
52,2.47531514951626,101.836546396151,2.18061869191818,"r = 0.25","t = 109.4"
53,2.75161629804413,103.530049698504,1.69350330235318,"r = 0.25","t = 109.4"
54,3.25214935064128,105.441264194549,1.91121449604513,"r = 0.25","t = 109.4"
55,4.81706837742439,107.318152390253,1.87688819570347,"r = 0.25","t = 109.4"
1,0.0172371387614642,1.89931120790423,1.89931120790423,"r = 1.87","t = 109.4"
2,0.0348627748005349,3.86839919723333,1.96908798932911,"r = 1.87","t = 109.4"
3,0.0558550312966885,6.24637230147252,2.37797310423919,"r = 1.87","t = 109.4"
4,0.0697979896304095,7.84382687635246,1.59745457487994,"r = 1.87","t = 109.4"
5,0.0860941536654294,9.7273790715855,1.88355219523304,"r = 1.87","t = 109.4"
6,0.103413468641951,11.7466825681388,2.01930349655331,"r = 1.87","t = 109.4"
7,0.118359040359231,13.501974432814,1.75529186467522,"r = 1.87","t = 109.4"
8,0.136905285397757,15.694152339585,2.19217790677093,"r = 1.87","t = 109.4"
9,0.153060013117,17.6140983074797,1.91994596789473,"r = 1.87","t = 109.4"
10,0.166639842972448,19.2339835163832,1.61988520890356,"r = 1.87","t = 109.4"
11,0.185026483491827,21.4336179721132,2.19963445572995,"r = 1.87","t = 109.4"
12,0.203922098137517,23.6988071134637,2.26518914135054,"r = 1.87","t = 109.4"
13,0.219656905134152,25.5862842118027,1.88747709833898,"r = 1.87","t = 109.4"
14,0.234763491733383,27.3974962094353,1.81121199763261,"r = 1.87","t = 109.4"
15,0.253390521349076,29.626981016091,2.22948480665565,"r = 1.87","t = 109.4"
16,0.270611788146909,31.6818602591377,2.05487924304672,"r = 1.87","t = 109.4"
17,0.281950181438918,33.0302010601278,1.3483408009901,"r = 1.87","t = 109.4"
18,0.302584150500531,35.4720072742618,2.44180621413395,"r = 1.87","t = 109.4"
19,0.31969148472033,37.4822817670515,2.01027449278973,"r = 1.87","t = 109.4"
20,0.336997052909218,39.5002386126244,2.0179568455729,"r = 1.87","t = 109.4"
21,0.353265470852752,41.3808776915197,1.8806390788953,"r = 1.87","t = 109.4"
22,0.368925355894049,43.1744100202918,1.79353232877211,"r = 1.87","t = 109.4"
23,0.385875000352756,45.0952706226806,1.92086060238884,"r = 1.87","t = 109.4"
24,0.405167128509976,47.2534261749773,2.15815555229665,"r = 1.87","t = 109.4"
25,0.417180818182902,48.5810766323918,1.32765045741454,"r = 1.87","t = 109.4"
