"Bite","EstimatedTime_procNoise","CumulativeGrams_procNoise","BiteGrams_procNoise","int","quad","linear"
52,1.03949112946246,101.783748446418,1.71346235261178,"i = 41.2","q = -7.61","l = 66.19"
53,1.08169948362016,103.896331811345,2.11258336492696,"i = 41.2","q = -7.61","l = 66.19"
54,1.11405402999843,105.49736962435,1.60103781300479,"i = 41.2","q = -7.61","l = 66.19"
55,1.15723300593105,107.609238,2.11186837565045,"i = 41.2","q = -7.61","l = 66.19"
1,-1.75686706099235,1.89012938299098,1.89012938299098,"i = 41.2","q = -0.87","l = 20.85"
2,-1.66386289790089,4.10548494311744,2.21535556012646,"i = 41.2","q = -0.87","l = 20.85"
3,-1.59545264431225,5.72543729459511,1.61995235147768,"i = 41.2","q = -0.87","l = 20.85"
4,-1.51075680445664,7.7197848847461,1.99434759015099,"i = 41.2","q = -0.87","l = 20.85"
5,-1.42225971266971,9.79034781690094,2.07056293215484,"i = 41.2","q = -0.87","l = 20.85"
6,-1.34776069522693,11.5228665146254,1.73251869772442,"i = 41.2","q = -0.87","l = 20.85"
7,-1.24809031506114,13.825703958246,2.30283744362064,"i = 41.2","q = -0.87","l = 20.85"
8,-1.16452551485092,15.7431491882352,1.91744522998922,"i = 41.2","q = -0.87","l = 20.85"
9,-1.09573456396663,17.3125093852994,1.56936019706422,"i = 41.2","q = -0.87","l = 20.85"
10,-0.998213945359393,19.5232261436687,2.21071675836921,"i = 41.2","q = -0.87","l = 20.85"
11,-0.905292473861722,21.6143356654104,2.09110952174172,"i = 41.2","q = -0.87","l = 20.85"
12,-0.835223745066659,23.1812607205889,1.56692505517857,"i = 41.2","q = -0.87","l = 20.85"
13,-0.744075254348668,25.2068409594833,2.0255802388943,"i = 41.2","q = -0.87","l = 20.85"
14,-0.647471665870531,27.3379181348273,2.13107717534409,"i = 41.2","q = -0.87","l = 20.85"
15,-0.558624416374995,29.2835997414411,1.94568160661377,"i = 41.2","q = -0.87","l = 20.85"
16,-0.448854914643509,31.6685521945261,2.38495245308497,"i = 41.2","q = -0.87","l = 20.85"
17,-0.371350233251556,33.339900942434,1.67134874790789,"i = 41.2","q = -0.87","l = 20.85"
18,-0.268246866389709,35.5471217016104,2.20722075917639,"i = 41.2","q = -0.87","l = 20.85"
19,-0.188789152458839,37.2355588503329,1.68843714872257,"i = 41.2","q = -0.87","l = 20.85"
20,-0.108191175307052,38.9370375254793,1.70147867514633,"i = 41.2","q = -0.87","l = 20.85"
21,-0.00955686033223305,41.0039429001448,2.06690537466549,"i = 41.2","q = -0.87","l = 20.85"
22,0.0786415970895665,42.837870487256,1.83392758711123,"i = 41.2","q = -0.87","l = 20.85"
23,0.167218938402905,44.6660955794814,1.82822509222545,"i = 41.2","q = -0.87","l = 20.85"
24,0.292452667960588,47.2276803463413,2.56158476685987,"i = 41.2","q = -0.87","l = 20.85"
25,0.372774661032715,48.8563011406811,1.62862079433978,"i = 41.2","q = -0.87","l = 20.85"
26,0.477974167732529,50.9724149545626,2.1161138138815,"i = 41.2","q = -0.87","l = 20.85"
27,0.558319276167549,52.5756468833942,1.60323192883165,"i = 41.2","q = -0.87","l = 20.85"
28,0.653157432241358,54.4536680914782,1.87802120808394,"i = 41.2","q = -0.87","l = 20.85"
29,0.775366235395681,56.8506876881822,2.39701959670403,"i = 41.2","q = -0.87","l = 20.85"
30,0.877647524679803,58.8369318651797,1.98624417699754,"i = 41.2","q = -0.87","l = 20.85"
31,0.962663878425777,60.4740902946801,1.6371584295004,"i = 41.2","q = -0.87","l = 20.85"
32,1.07308239492188,62.5817013954458,2.10761110076562,"i = 41.2","q = -0.87","l = 20.85"
33,1.17786954560079,64.5622652883064,1.98056389286064,"i = 41.2","q = -0.87","l = 20.85"
34,1.26270139273889,66.1517060339234,1.58944074561701,"i = 41.2","q = -0.87","l = 20.85"
35,1.37446365339683,68.2266684620971,2.07496242817372,"i = 41.2","q = -0.87","l = 20.85"
36,1.51502235422783,70.8055014482831,2.578832986186,"i = 41.2","q = -0.87","l = 20.85"
37,1.61595856083118,72.6362385273845,1.83073707910137,"i = 41.2","q = -0.87","l = 20.85"
38,1.72536245862206,74.6006002408561,1.96436171347156,"i = 41.2","q = -0.87","l = 20.85"
39,1.8073510491422,76.059106517956,1.45850627709994,"i = 41.2","q = -0.87","l = 20.85"
40,1.93142445072778,78.244090795125,2.18498427716897,"i = 41.2","q = -0.87","l = 20.85"
41,2.04354276861956,80.195573344359,1.95148254923403,"i = 41.2","q = -0.87","l = 20.85"
42,2.15012761361753,82.0305251864032,1.83495184204423,"i = 41.2","q = -0.87","l = 20.85"
43,2.29552293985845,84.5018580100548,2.47133282365159,"i = 41.2","q = -0.87","l = 20.85"
44,2.37966748913764,85.9153391850405,1.41348117498562,"i = 41.2","q = -0.87","l = 20.85"
45,2.52465220352752,88.3220162584472,2.40667707340673,"i = 41.2","q = -0.87","l = 20.85"
46,2.60492273276545,89.6387865110594,1.31677025261217,"i = 41.2","q = -0.87","l = 20.85"
47,2.73760919778183,91.7908886418586,2.15210213079929,"i = 41.2","q = -0.87","l = 20.85"
48,2.84979010770823,93.586577192339,1.79568855048039,"i = 41.2","q = -0.87","l = 20.85"
49,3.00564349698746,96.0451032630518,2.45852607071281,"i = 41.2","q = -0.87","l = 20.85"
50,3.13843557894452,98.1066022283457,2.06149896529385,"i = 41.2","q = -0.87","l = 20.85"
51,3.22737707417386,99.4702486432577,1.36364641491205,"i = 41.2","q = -0.87","l = 20.85"
52,3.36061058583981,101.487304448619,2.01705580536158,"i = 41.2","q = -0.87","l = 20.85"
53,3.48417382071299,103.330439040104,1.84313459148512,"i = 41.2","q = -0.87","l = 20.85"
54,3.62321244809949,105.372745549531,2.04230650942654,"i = 41.2","q = -0.87","l = 20.85"
55,3.77816081821588,107.609238,2.23649245046902,"i = 41.2","q = -0.87","l = 20.85"
1,-0.583534674941359,2.28643705596097,2.28643705596097,"i = 41.2","q = -0.87","l = 66.19"
2,-0.561230303514005,3.78480876650424,1.49837171054327,"i = 41.2","q = -0.87","l = 66.19"
3,-0.52776635283586,6.03124441080371,2.24643564429947,"i = 41.2","q = -0.87","l = 66.19"
4,-0.4953451167634,8.20582995081777,2.17458554001406,"i = 41.2","q = -0.87","l = 66.19"
5,-0.471610258497966,9.7966391446289,1.59080919381113,"i = 41.2","q = -0.87","l = 66.19"
6,-0.438869334460275,11.9894687037192,2.19282955909029,"i = 41.2","q = -0.87","l = 66.19"
7,-0.407898768893764,14.0620168016023,2.0725480978831,"i = 41.2","q = -0.87","l = 66.19"
8,-0.382369003199982,15.7692158999851,1.70719909838282,"i = 41.2","q = -0.87","l = 66.19"
9,-0.359696201982074,17.2844192582076,1.51520335822248,"i = 41.2","q = -0.87","l = 66.19"
10,-0.322880297593875,19.7428942259189,2.45847496771135,"i = 41.2","q = -0.87","l = 66.19"
11,-0.291179864478462,21.8578868783787,2.11499265245974,"i = 41.2","q = -0.87","l = 66.19"
12,-0.262373292617543,23.778294878476,1.92040800009736,"i = 41.2","q = -0.87","l = 66.19"
13,-0.23244119869361,25.7722116178958,1.99391673941978,"i = 41.2","q = -0.87","l = 66.19"
14,-0.205474018597284,27.5672907642389,1.79507914634303,"i = 41.2","q = -0.87","l = 66.19"
15,-0.175254222260012,29.5773824974903,2.01009173325144,"i = 41.2","q = -0.87","l = 66.19"
16,-0.147872980589612,31.3972977841176,1.81991528662735,"i = 41.2","q = -0.87","l = 66.19"
17,-0.116228717143197,33.4989381051235,2.10164032100581,"i = 41.2","q = -0.87","l = 66.19"
18,-0.0853983087993496,35.5448560330524,2.04591792792895,"i = 41.2","q = -0.87","l = 66.19"
19,-0.0559174421012537,37.4996757402698,1.95481970721737,"i = 41.2","q = -0.87","l = 66.19"
20,-0.0270770234252392,39.4105697355927,1.91089399532297,"i = 41.2","q = -0.87","l = 66.19"
21,-0.000156182875524403,41.1929753253639,1.7824055897712,"i = 41.2","q = -0.87","l = 66.19"
22,0.0303739006745228,43.2128245212901,2.01984919592619,"i = 41.2","q = -0.87","l = 66.19"
23,0.0523274954468821,44.6642598312448,1.45143530995467,"i = 41.2","q = -0.87","l = 66.19"
24,0.0817605366539969,46.608877893723,1.94461806247824,"i = 41.2","q = -0.87","l = 66.19"
25,0.120472944186069,49.1642884066591,2.55541051293604,"i = 41.2","q = -0.87","l = 66.19"
26,0.148492514271917,51.0122417728108,1.84795336615176,"i = 41.2","q = -0.87","l = 66.19"
27,0.177431218667795,52.9193845103361,1.90714273752526,"i = 41.2","q = -0.87","l = 66.19"
28,0.205983232553912,54.7996195698011,1.88023505946503,"i = 41.2","q = -0.87","l = 66.19"
29,0.237581535621681,56.8788133748743,2.07919380507313,"i = 41.2","q = -0.87","l = 66.19"
30,0.267710487890497,58.8597097008133,1.98089632593908,"i = 41.2","q = -0.87","l = 66.19"
31,0.293458336968433,60.5513126450596,1.69160294424625,"i = 41.2","q = -0.87","l = 66.19"
32,0.328200650496162,62.8320184441183,2.28070579905875,"i = 41.2","q = -0.87","l = 66.19"
33,0.3511315254624,64.3361994858347,1.50418104171635,"i = 41.2","q = -0.87","l = 66.19"
34,0.386463332667414,66.6520506731111,2.31585118727639,"i = 41.2","q = -0.87","l = 66.19"
35,0.417400068486312,68.6780453276778,2.02599465456672,"i = 41.2","q = -0.87","l = 66.19"
36,0.445118468538338,70.4918664971964,1.81382116951862,"i = 41.2","q = -0.87","l = 66.19"
37,0.471667147014004,72.2278945229695,1.73602802577311,"i = 41.2","q = -0.87","l = 66.19"
38,0.501571000344818,74.1818545328748,1.95396000990524,"i = 41.2","q = -0.87","l = 66.19"
39,0.536144025939488,76.4389714687321,2.25711693585733,"i = 41.2","q = -0.87","l = 66.19"
40,0.566198139869923,78.3993844444669,1.96041297573478,"i = 41.2","q = -0.87","l = 66.19"
41,0.588801084340848,79.8727295383418,1.47334509387493,"i = 41.2","q = -0.87","l = 66.19"
42,0.627526216638856,82.3949197683358,2.522190229994,"i = 41.2","q = -0.87","l = 66.19"
43,0.650722789268714,83.9044801534855,1.50956038514965,"i = 41.2","q = -0.87","l = 66.19"
44,0.688312952079672,86.3487485630568,2.44426840957135,"i = 41.2","q = -0.87","l = 66.19"
45,0.711598503662194,87.8616423371273,1.51289377407053,"i = 41.2","q = -0.87","l = 66.19"
46,0.749056744562562,90.2933814516118,2.43173911448449,"i = 41.2","q = -0.87","l = 66.19"
47,0.776234410748096,92.0561957755314,1.76281432391957,"i = 41.2","q = -0.87","l = 66.19"
48,0.807530950896915,94.084583788122,2.02838801259057,"i = 41.2","q = -0.87","l = 66.19"
49,0.833285663092947,95.7525210611593,1.66793727303735,"i = 41.2","q = -0.87","l = 66.19"
50,0.868649444341893,98.040890222058,2.28836916089871,"i = 41.2","q = -0.87","l = 66.19"
51,0.898430997478772,99.966354033514,1.92546381145598,"i = 41.2","q = -0.87","l = 66.19"
52,0.931070082422072,102.074798540523,2.10844450700908,"i = 41.2","q = -0.87","l = 66.19"
53,0.960733273843309,103.989401136881,1.91460259635815,"i = 41.2","q = -0.87","l = 66.19"
54,0.988351426556419,105.770635171627,1.78123403474571,"i = 41.2","q = -0.87","l = 66.19"
55,1.01631376725239,107.572719679717,1.80208450809002,"i = 41.2","q = -0.87","l = 66.19"
1,-2.22636772836845,2.31631287389316,2.31631287389316,"i = 41.2","q = -0.73","l = 15.83"
2,-2.14355569520156,3.89286162665808,1.57654875276492,"i = 41.2","q = -0.73","l = 15.83"
3,-2.03437749682607,5.95599752851406,2.06313590185598,"i = 41.2","q = -0.73","l = 15.83"
4,-1.94890017917319,7.55906364637884,1.60306611786478,"i = 41.2","q = -0.73","l = 15.83"
5,-1.82213388881728,9.91675483273681,2.35769118635797,"i = 41.2","q = -0.73","l = 15.83"
6,-1.70907871401117,11.9995643608294,2.0828095280926,"i = 41.2","q = -0.73","l = 15.83"
7,-1.62642672053912,13.5104018467861,1.51083748595671,"i = 41.2","q = -0.73","l = 15.83"
8,-1.50902409296215,15.6392490442934,2.12884719750725,"i = 41.2","q = -0.73","l = 15.83"
9,-1.39369752770051,17.7107790922174,2.071530047924,"i = 41.2","q = -0.73","l = 15.83"
10,-1.28459658528291,19.6525362805717,1.94175718835437,"i = 41.2","q = -0.73","l = 15.83"
11,-1.18064864723495,21.4863494879622,1.83381320739046,"i = 41.2","q = -0.73","l = 15.83"
12,-1.07391153848385,23.3528858416106,1.86653635364839,"i = 41.2","q = -0.73","l = 15.83"
13,-0.964961273515495,25.2409005213282,1.88801467971758,"i = 41.2","q = -0.73","l = 15.83"
14,-0.819982705871455,27.7262719423717,2.48537142104351,"i = 41.2","q = -0.73","l = 15.83"
15,-0.740996066264113,29.0673759878994,1.34110404552773,"i = 41.2","q = -0.73","l = 15.83"
16,-0.620183553811598,31.1009441477336,2.03356815983423,"i = 41.2","q = -0.73","l = 15.83"
17,-0.477225296191861,33.4796409262981,2.37869677856446,"i = 41.2","q = -0.73","l = 15.83"
18,-0.355947796018676,35.4741015247974,1.99446059849926,"i = 41.2","q = -0.73","l = 15.83"
19,-0.233415778433138,37.4672968221324,1.99319529733502,"i = 41.2","q = -0.73","l = 15.83"
20,-0.137060411283743,39.0192250554213,1.55192823328891,"i = 41.2","q = -0.73","l = 15.83"
21,-0.0140093472254544,40.9813339091309,1.96210885370962,"i = 41.2","q = -0.73","l = 15.83"
22,0.125126940941629,43.1731917467639,2.19185783763297,"i = 41.2","q = -0.73","l = 15.83"
23,0.25302415577985,45.1629647237069,1.98977297694304,"i = 41.2","q = -0.73","l = 15.83"
24,0.351951092189422,46.6855832710019,1.52261854729498,"i = 41.2","q = -0.73","l = 15.83"
25,0.503499981221869,48.9903022667004,2.30471899569847,"i = 41.2","q = -0.73","l = 15.83"
26,0.626958543688822,50.8429453376559,1.8526430709555,"i = 41.2","q = -0.73","l = 15.83"
27,0.738332427076607,52.4950737556216,1.65212841796571,"i = 41.2","q = -0.73","l = 15.83"
28,0.876946759580368,54.5258909963857,2.03081724076413,"i = 41.2","q = -0.73","l = 15.83"
29,1.03714093896679,56.8377870362188,2.31189603983306,"i = 41.2","q = -0.73","l = 15.83"
30,1.16613552472374,58.672074008921,1.83428697270222,"i = 41.2","q = -0.73","l = 15.83"
31,1.32420717015337,60.8865742351772,2.21450022625618,"i = 41.2","q = -0.73","l = 15.83"
32,1.44954787964221,62.616494821002,1.72992058582486,"i = 41.2","q = -0.73","l = 15.83"
33,1.6075191793128,64.7639713849388,2.14747656393678,"i = 41.2","q = -0.73","l = 15.83"
34,1.71088735152128,66.1493680059134,1.38539662097463,"i = 41.2","q = -0.73","l = 15.83"
35,1.86960339948233,68.2460787046565,2.09671069874308,"i = 41.2","q = -0.73","l = 15.83"
36,2.01121613592065,70.0856744526179,1.83959574796141,"i = 41.2","q = -0.73","l = 15.83"
37,2.20314589059704,72.5319839050648,2.44630945244685,"i = 41.2","q = -0.73","l = 15.83"
38,2.32663012443201,74.0773491829649,1.5453652779001,"i = 41.2","q = -0.73","l = 15.83"
39,2.49898617670723,76.196956650019,2.11960746705414,"i = 41.2","q = -0.73","l = 15.83"
40,2.65577567246965,78.0873042351837,1.8903475851647,"i = 41.2","q = -0.73","l = 15.83"
41,2.80464104619079,79.848763788536,1.76145955335228,"i = 41.2","q = -0.73","l = 15.83"
42,3.0187153880175,82.3248658031566,2.47610201462055,"i = 41.2","q = -0.73","l = 15.83"
43,3.18963976061077,84.2536394460083,1.92877364285171,"i = 41.2","q = -0.73","l = 15.83"
44,3.34629966228229,85.9838332417924,1.73019379578412,"i = 41.2","q = -0.73","l = 15.83"
45,3.51166384799751,87.7711291764795,1.78729593468712,"i = 41.2","q = -0.73","l = 15.83"
46,3.73533848046582,90.1248788680709,2.35374969159133,"i = 41.2","q = -0.73","l = 15.83"
47,3.90063044053538,91.8171387340689,1.69225986599804,"i = 41.2","q = -0.73","l = 15.83"
48,4.13259792625761,94.1244810246666,2.30734229059772,"i = 41.2","q = -0.73","l = 15.83"
49,4.2781566924383,95.5320530015953,1.40757197692872,"i = 41.2","q = -0.73","l = 15.83"
50,4.52102520943407,97.8114790128417,2.27942601124637,"i = 41.2","q = -0.73","l = 15.83"
51,4.71953828262494,99.6103892589967,1.79891024615497,"i = 41.2","q = -0.73","l = 15.83"
52,4.94333342426019,101.56913254484,1.95874328584291,"i = 41.2","q = -0.73","l = 15.83"
53,5.22125049515381,103.8993743902,2.3302418453607,"i = 41.2","q = -0.73","l = 15.83"
54,5.43911419482768,105.646921326808,1.74754693660768,"i = 41.2","q = -0.73","l = 15.83"
55,5.69034245186537,107.575717820795,1.92879649398729,"i = 41.2","q = -0.73","l = 15.83"
1,-1.76143098232317,2.19792807622694,2.19792807622694,"i = 41.2","q = -0.73","l = 20.85"
2,-1.68175506560064,4.06049457901852,1.86256650279158,"i = 41.2","q = -0.73","l = 20.85"
3,-1.61438324063213,5.62816981069388,1.56767523167537,"i = 41.2","q = -0.73","l = 20.85"
4,-1.51298708236369,7.97501488740082,2.34684507670694,"i = 41.2","q = -0.73","l = 20.85"
5,-1.44248506282678,9.59792298189703,1.62290809449621,"i = 41.2","q = -0.73","l = 20.85"
6,-1.35118441682346,11.6887735961213,2.09085061422431,"i = 41.2","q = -0.73","l = 20.85"
7,-1.27872890737634,13.3393605652182,1.65058696909689,"i = 41.2","q = -0.73","l = 20.85"
8,-1.17059286990611,15.7884615083037,2.44910094308548,"i = 41.2","q = -0.73","l = 20.85"
9,-1.09302070941289,17.5347829346066,1.74632142630287,"i = 41.2","q = -0.73","l = 20.85"
10,-0.993260248576251,19.767645834449,2.23286289984242,"i = 41.2","q = -0.73","l = 20.85"
11,-0.923799890332199,21.3137093173675,1.54606348291852,"i = 41.2","q = -0.73","l = 20.85"
12,-0.830501925015867,23.3792255454927,2.06551622812518,"i = 41.2","q = -0.73","l = 20.85"
13,-0.723551912511302,25.7312862012847,2.35206065579198,"i = 41.2","q = -0.73","l = 20.85"
14,-0.636523623413271,27.6328520358095,1.90156583452479,"i = 41.2","q = -0.73","l = 20.85"
15,-0.550294296559325,29.5060104333059,1.87315839749643,"i = 41.2","q = -0.73","l = 20.85"
16,-0.47038227065878,31.2322070949987,1.72619666169279,"i = 41.2","q = -0.73","l = 20.85"
17,-0.391246051071395,32.9324201899286,1.70021309492991,"i = 41.2","q = -0.73","l = 20.85"
18,-0.273446962910992,35.4462875809773,2.51386739104867,"i = 41.2","q = -0.73","l = 20.85"
19,-0.20270193597915,36.9462309399581,1.4999433589808,"i = 41.2","q = -0.73","l = 20.85"
20,-0.0921047011298071,39.276424989183,2.33019404922494,"i = 41.2","q = -0.73","l = 20.85"
21,0.00715160482561486,41.3524081178692,2.07598312868618,"i = 41.2","q = -0.73","l = 20.85"
22,0.0913121563349815,43.101343743952,1.7489356260828,"i = 41.2","q = -0.73","l = 20.85"
23,0.196223685561661,45.2669656525559,2.16562190860391,"i = 41.2","q = -0.73","l = 20.85"
24,0.273479607260712,46.8513953331946,1.5844296806387,"i = 41.2","q = -0.73","l = 20.85"
25,0.381002980763674,49.0420132324455,2.19061789925092,"i = 41.2","q = -0.73","l = 20.85"
26,0.467756883510455,50.7971328612295,1.75511962878399,"i = 41.2","q = -0.73","l = 20.85"
27,0.573163146282232,52.9147629517742,2.11763009054469,"i = 41.2","q = -0.73","l = 20.85"
28,0.670524100773749,54.856291867657,1.94152891588278,"i = 41.2","q = -0.73","l = 20.85"
29,0.769946180016842,56.8245830357755,1.96829116811857,"i = 41.2","q = -0.73","l = 20.85"
30,0.876622978994862,58.9203837140294,2.09580067825385,"i = 41.2","q = -0.73","l = 20.85"
31,0.954466315583674,60.4391867535753,1.51880303954587,"i = 41.2","q = -0.73","l = 20.85"
32,1.05145565254959,62.3191193263133,1.87993257273801,"i = 41.2","q = -0.73","l = 20.85"
33,1.17613158332316,64.7154418572113,2.396322530898,"i = 41.2","q = -0.73","l = 20.85"
34,1.26824890880163,66.471337400411,1.75589554319973,"i = 41.2","q = -0.73","l = 20.85"
35,1.36465033495748,68.2955742023936,1.82423680198259,"i = 41.2","q = -0.73","l = 20.85"
36,1.46588718179923,70.196648317598,1.90107411520437,"i = 41.2","q = -0.73","l = 20.85"
37,1.58304389694709,72.3779200036572,2.18127168605918,"i = 41.2","q = -0.73","l = 20.85"
38,1.68252706203916,74.2143418287222,1.83642182506502,"i = 41.2","q = -0.73","l = 20.85"
39,1.79713930752172,76.3120557897821,2.09771396105991,"i = 41.2","q = -0.73","l = 20.85"
40,1.90603753973113,78.2873480266324,1.97529223685035,"i = 41.2","q = -0.73","l = 20.85"
41,2.00073257009837,79.9908793876952,1.70353136106274,"i = 41.2","q = -0.73","l = 20.85"
42,2.12212828384515,82.155519951169,2.1646405634738,"i = 41.2","q = -0.73","l = 20.85"
43,2.24735621843246,84.3658574716051,2.21033752043613,"i = 41.2","q = -0.73","l = 20.85"
44,2.3258704589787,85.7399495493844,1.37409207777932,"i = 41.2","q = -0.73","l = 20.85"
45,2.45735056149519,88.0207701608098,2.28082061142543,"i = 41.2","q = -0.73","l = 20.85"
46,2.57268984072484,90.00072609204,1.97995593123018,"i = 41.2","q = -0.73","l = 20.85"
47,2.68102547351575,91.8426941625869,1.84196807054686,"i = 41.2","q = -0.73","l = 20.85"
48,2.8077165188245,93.9749246501633,2.13223048757644,"i = 41.2","q = -0.73","l = 20.85"
49,2.93577469177082,96.1062534175046,2.1313287673413,"i = 41.2","q = -0.73","l = 20.85"
50,3.03821305338419,97.793874247108,1.68762082960338,"i = 41.2","q = -0.73","l = 20.85"
51,3.13863807594852,99.4333943325701,1.63952008546212,"i = 41.2","q = -0.73","l = 20.85"
52,3.26537608780254,101.481393687021,2.04799935445071,"i = 41.2","q = -0.73","l = 20.85"
53,3.38467508054794,103.387670183575,1.90627649655447,"i = 41.2","q = -0.73","l = 20.85"
54,3.55285075915436,106.039511183827,2.65184100025215,"i = 41.2","q = -0.73","l = 20.85"
55,3.6536608570691,107.609238,1.56972681617256,"i = 41.2","q = -0.73","l = 20.85"
1,-0.594554911411418,1.5932955289434,1.5932955289434,"i = 41.2","q = -0.73","l = 66.19"
2,-0.556575918767943,4.13899827632816,2.54570274738476,"i = 41.2","q = -0.73","l = 66.19"
3,-0.533035273459729,5.71584821452031,1.57684993819215,"i = 41.2","q = -0.73","l = 66.19"
4,-0.502580836389656,7.75460731562684,2.03875910110653,"i = 41.2","q = -0.73","l = 66.19"
5,-0.472530002534792,9.76501470679756,2.01040739117072,"i = 41.2","q = -0.73","l = 66.19"
6,-0.448012207616636,11.4042799663007,1.63926525950314,"i = 41.2","q = -0.73","l = 66.19"
7,-0.417797280412914,13.423244660237,2.01896469393627,"i = 41.2","q = -0.73","l = 66.19"
8,-0.380962399120804,15.8827451905513,2.45950053031437,"i = 41.2","q = -0.73","l = 66.19"
9,-0.35581935705141,17.5604281858993,1.67768299534798,"i = 41.2","q = -0.73","l = 66.19"
10,-0.326439411657663,19.5196467391935,1.95921855329417,"i = 41.2","q = -0.73","l = 66.19"
11,-0.301226085352638,21.2000030183569,1.68035627916337,"i = 41.2","q = -0.73","l = 66.19"
12,-0.265747103480055,23.5629414191514,2.3629384007945,"i = 41.2","q = -0.73","l = 66.19"
13,-0.242846002017293,25.0871995135708,1.52425809441947,"i = 41.2","q = -0.73","l = 66.19"
14,-0.208615137090215,27.3641138559228,2.27691434235194,"i = 41.2","q = -0.73","l = 66.19"
15,-0.178289918456379,29.3798037450862,2.01568988916345,"i = 41.2","q = -0.73","l = 66.19"
16,-0.151750119006318,31.1427740883731,1.76297034328685,"i = 41.2","q = -0.73","l = 66.19"
17,-0.118364631227411,33.3590194719456,2.21624538357251,"i = 41.2","q = -0.73","l = 66.19"
18,-0.0867487602528753,35.4562852470643,2.09726577511869,"i = 41.2","q = -0.73","l = 66.19"
19,-0.061628755076632,37.1215976234393,1.66531237637506,"i = 41.2","q = -0.73","l = 66.19"
20,-0.0369538148647195,38.7565041818047,1.63490655836532,"i = 41.2","q = -0.73","l = 66.19"
21,-3.04887036703266e-05,41.2012944794756,2.44479029767096,"i = 41.2","q = -0.73","l = 66.19"
22,0.0272067775717273,43.0034644729104,1.80216999343478,"i = 41.2","q = -0.73","l = 66.19"
23,0.0581401490896411,45.0488706040948,2.0454061311844,"i = 41.2","q = -0.73","l = 66.19"
24,0.0815212241804732,46.5939657396632,1.5450951355684,"i = 41.2","q = -0.73","l = 66.19"
25,0.11279890406204,48.6596403646732,2.06567462500998,"i = 41.2","q = -0.73","l = 66.19"
26,0.149295951077449,51.0682051236433,2.40856475897014,"i = 41.2","q = -0.73","l = 66.19"
27,0.177379207984762,52.9201858531829,1.85198072953963,"i = 41.2","q = -0.73","l = 66.19"
28,0.202253480435988,54.5595811391476,1.63939528596469,"i = 41.2","q = -0.73","l = 66.19"
29,0.230683799737968,56.4322349947254,1.87265385557779,"i = 41.2","q = -0.73","l = 66.19"
30,0.269302280887797,58.974066861702,2.54183186697654,"i = 41.2","q = -0.73","l = 66.19"
31,0.296785359046299,60.781645521876,1.80757866017403,"i = 41.2","q = -0.73","l = 66.19"
32,0.320388500067795,62.3331545887043,1.55150906682827,"i = 41.2","q = -0.73","l = 66.19"
33,0.353654658597016,64.5184577358123,2.18530314710804,"i = 41.2","q = -0.73","l = 66.19"
34,0.379855529223894,66.2384896780706,1.72003194225834,"i = 41.2","q = -0.73","l = 66.19"
35,0.408759241854288,68.1347901188912,1.8963004408206,"i = 41.2","q = -0.73","l = 66.19"
36,0.448287374421967,70.7261496259218,2.59135950703056,"i = 41.2","q = -0.73","l = 66.19"
37,0.478145605105306,72.6820575345521,1.95590790863031,"i = 41.2","q = -0.73","l = 66.19"
38,0.499457300686414,74.0773126306679,1.39525509611585,"i = 41.2","q = -0.73","l = 66.19"
39,0.532574903608808,76.2441673220977,2.16685469142975,"i = 41.2","q = -0.73","l = 66.19"
40,0.561659533598308,78.1458222620367,1.90165493993902,"i = 41.2","q = -0.73","l = 66.19"
41,0.592042149150046,80.1310197771134,1.98519751507669,"i = 41.2","q = -0.73","l = 66.19"
42,0.618513228189366,81.8595347609898,1.72851498387635,"i = 41.2","q = -0.73","l = 66.19"
43,0.653156514429343,84.1201287311085,2.26059397011878,"i = 41.2","q = -0.73","l = 66.19"
44,0.682590783590879,86.0394339700639,1.91930523895539,"i = 41.2","q = -0.73","l = 66.19"
45,0.712065353673434,87.9600944667335,1.92066049666958,"i = 41.2","q = -0.73","l = 66.19"
46,0.741866390141743,89.9007338624647,1.94063939573122,"i = 41.2","q = -0.73","l = 66.19"
47,0.77885729537357,92.307765637208,2.40703177474322,"i = 41.2","q = -0.73","l = 66.19"
48,0.807947080122213,94.1992554087927,1.89148977158473,"i = 41.2","q = -0.73","l = 66.19"
49,0.834046463557448,95.8952461508081,1.6959907420154,"i = 41.2","q = -0.73","l = 66.19"
50,0.861904214646601,97.7043974714041,1.80915132059597,"i = 41.2","q = -0.73","l = 66.19"
51,0.888337749633574,99.4200048137411,1.71560734233701,"i = 41.2","q = -0.73","l = 66.19"
52,0.920627742868571,101.514322209846,2.094317396105,"i = 41.2","q = -0.73","l = 66.19"
53,0.957715698435041,103.917947790653,2.40362558080697,"i = 41.2","q = -0.73","l = 66.19"
54,0.979178886073815,105.308029954891,1.39008216423795,"i = 41.2","q = -0.73","l = 66.19"
55,1.00988813975173,107.295767382942,1.98773742805116,"i = 41.2","q = -0.73","l = 66.19"
1,-4.16167619698916,1.99786733921499,1.99786733921499,"i = 41.2","q = -0.26","l = 8.35"
2,-3.98232590947752,3.87060004304857,1.87273270383359,"i = 41.2","q = -0.26","l = 8.35"
3,-3.75323885329526,6.23867900602164,2.36807896297306,"i = 41.2","q = -0.26","l = 8.35"
4,-3.56313675258429,8.18333522025953,1.94465621423789,"i = 41.2","q = -0.26","l = 8.35"
