"model","initial_nBites","initial_Emax","nBites","Emax","nSim","initial_theta","theta","initial_r","r","min_n2ll","u95CI_theta","u95CI_theta_n2ll","u95CI_theta_chisq","u95CI_theta_chisq.p","l95CI_theta","l95CI_theta_n2ll","l95CI_theta_chisq","l95CI_theta_chisq.p","u95CI_r","u95CI_r_n2ll","u95CI_r_chisq","u95CI_r_chisq.p","l95CI_r","l95CI_r_n2ll","l95CI_r_chisq","l95CI_r_chisq.p","r_CIfit","theta_CIfit"
"FPM_Time",30,600,30,600,381,30,29.6532996018056,0.17,0.173151638093717,73.5474867489481,30.3758813583923,77.3826956316779,3.83520888272984,0.0501867373099895,29.616880248877,77.3826956316779,3.83520888272984,0.0501867373099895,0.170381302527325,77.38716013827,3.83967338932196,0.0500532705641992,0.169663431873073,77.38716013827,3.83967338932196,0.0500532705641992,"Y","Y"
"FPM_Time",30,600,34,600,382,30,29.870422267134,0.17,0.169847342974661,83.35381198128,30.5366012890631,87.1995527822913,3.84574080101129,0.0498724857562661,29.4593667635416,87.1995527822913,3.84574080101129,0.0498724857562661,0.172191801559427,87.1948636032897,3.84105162200976,0.0500121440033503,0.170763069056278,87.1948636032897,3.84105162200976,0.0500121440033503,"N","Y"
"FPM_Time",30,600,38,600,383,30,29.9051556116147,0.17,0.171578727114325,93.1601428172273,30.1209031962414,95.8573917449608,2.69724892773348,0.100521563818281,29.76245874353,95.8573917449608,2.69724892773348,0.100521563818281,0.171517337867614,97.001342133169,3.84119931594164,0.0500077389246293,0.170369500285321,97.001342133169,3.84119931594164,0.0500077389246293,"N","Y"
"FPM_Time",30,600,28,600,384,30,29.9133987376678,0.17,0.171729642265445,68.6443157595175,30.5472329583188,72.4916531804191,3.84733742090158,0.0498250275642111,29.4489988062981,72.4916531804191,3.84733742090158,0.0498250275642111,0.169547610284534,72.485787042639,3.84147128312146,0.0499996283785918,0.167271213534361,72.485787042639,3.84147128312146,0.0499996283785918,"N","Y"
"FPM_Time",30,600,29,600,385,30,29.559265590439,0.17,0.173390853294881,71.0959234341147,30.5491953577673,74.9420256220012,3.84610218788647,0.0498617396533924,29.4471056933251,74.9420256220012,3.84610218788647,0.0498617396533924,0.168504428710446,74.9364534028489,3.84052996873423,0.0500277059727247,0.166554988910858,74.9364534028489,3.84052996873423,0.0500277059727247,"N","Y"
"FPM_Time",30,600,35,600,386,30,29.5575003111464,0.17,0.17334924921016,85.8053946867773,30.5345138326483,89.6457482817717,3.84035359499435,0.0500329687144856,29.4913187400866,89.6457482817717,3.84035359499435,0.0500329687144856,0.168947779523356,89.6457625332736,3.84036784649624,0.0500325434481981,0.166462026093098,89.6457625332736,3.84036784649624,0.0500325434481981,"N","Y"
"FPM_Time",30,600,26,600,387,30,29.5706893489464,0.17,0.174080241404243,63.7411545246336,30.4525034537127,67.5993046576988,3.85815013306512,0.0495048817166116,29.3832790544079,67.5993046576988,3.85815013306512,0.0495048817166116,0.170891159811706,67.5828151283658,3.84166060373219,0.049993983321078,0.167296059305664,67.5828151283658,3.84166060373219,0.049993983321078,"Y","Y"
"FPM_Time",30,600,29,600,388,30,29.6609547105836,0.17,0.174229550322269,75.8804962686914,29.8980125048289,79.7348830520243,3.85438678333283,0.0496160607949768,29.4248002086986,79.7348830520243,3.85438678333283,0.0496160607949768,0.173529036052809,79.7205318306859,3.84003556199444,0.0500424598457521,0.172484834663571,79.7205318306859,3.84003556199444,0.0500424598457521,"N","N"
"FPM_Time",30,600,28,600,389,30,29.5405642344243,0.17,0.173294241949085,68.6443172744812,30.410435429778,72.4796236836184,3.83530640913726,0.0501838177365507,29.5666289599889,72.4796236836184,3.83530640913726,0.0501838177365507,0.170036808493497,72.484720321608,3.84040304712686,0.0500314930741133,0.16848514343298,72.484720321608,3.84040304712686,0.0500314930741133,"Y","Y"
"FPM_Time",30,600,22,600,390,30,29.7214246018588,0.17,0.173486135377614,54.6793177789409,30.0179718440658,58.5350946653481,3.85577688640723,0.0495749628695458,29.4272445600003,58.5350946653481,3.85577688640723,0.0495749628695458,0.175319660942411,58.5206101414331,3.84129236249218,0.0500049639542219,0.171814902765416,58.5206101414331,3.84129236249218,0.0500049639542219,"N","Y"
"FPM_Time",30,600,27,600,391,30,29.6347696892024,0.17,0.174280910371531,66.1927346594482,30.208694104646,70.0419278447304,3.84919318528219,0.049769926468923,29.3757959867566,70.0419278447304,3.84919318528219,0.049769926468923,0.170487048569288,70.0340606043301,3.84132594488189,0.0500039624510068,0.170039830735497,70.0340606043301,3.84132594488189,0.0500039624510068,"N","Y"
"FPM_Time",30,600,24,600,392,30,29.703950368975,0.17,0.173616936896401,58.8379945621573,30.0893469076556,62.6920399156795,3.85404535352218,0.0496261605558146,29.4090525199271,62.6920399156795,3.85404535352218,0.0496261605558146,0.175441234011214,62.6790713310574,3.84107676890005,0.0500113939501339,0.174922586162897,62.6790713310574,3.84107676890005,0.0500113939501339,"N","Y"
"FPM_Time",30,600,27,600,393,30,29.7319755708275,0.17,0.17336444472659,66.2275447539891,30.0373266300303,70.0814989206364,3.85395416664731,0.0496288583023385,29.4293998638665,70.0814989206364,3.85395416664731,0.0496288583023385,0.174897680744974,70.0700354441706,3.84249069018152,0.0499692402095032,0.172339454947677,70.0700354441706,3.84249069018152,0.0499692402095032,"N","Y"
"FPM_Time",30,600,30,600,394,30,29.6984396147239,0.17,0.173780315114559,75.1626770540872,29.9504171158586,79.0170441022349,3.85436704814778,0.0496166445180566,29.4479922428032,79.0170441022349,3.85436704814778,0.0496166445180566,0.17504429158626,79.0034765997426,3.84079954565547,0.0500196633106803,0.171998379633619,79.0034765997426,3.84079954565547,0.0500196633106803,"N","N"
"FPM_Time",30,600,27,600,395,30,29.8816346211996,0.17,0.169767048100617,66.192733065058,30.3733896872268,70.0285664045602,3.83583333950223,0.0501680465296633,29.6179790772067,70.0285664045602,3.83583333950223,0.0501680465296633,0.171917440147096,70.0316567455423,3.83892368048424,0.0500756569340723,0.170745751510339,70.0316567455423,3.83892368048424,0.0500756569340723,"N","Y"
"FPM_Time",30,600,30,600,396,30,29.8708164993454,0.17,0.172004700745285,73.5474825719605,30.3769368303799,77.3462255015385,3.79874292957798,0.051291076656598,29.6397825754947,77.3462255015385,3.79874292957798,0.051291076656598,0.16776927797992,77.3865318760973,3.83904930413678,0.05007190506335,0.167646665010712,77.3865318760973,3.83904930413678,0.05007190506335,"N","Y"
"FPM_Time",30,600,32,600,397,30,29.6936475550542,0.17,0.173372007104756,78.4506500859962,30.4722517685923,82.2981838612369,3.84753377524072,0.0498191943911056,29.4119528512158,82.2981838612369,3.84753377524072,0.0498191943911056,0.174600648478032,82.2909685039442,3.840318417948,0.0500340184175299,0.174562699270945,82.2909685039442,3.840318417948,0.0500340184175299,"N","Y"
"FPM_Time",30,600,25,600,398,30,29.6830230675472,0.17,0.173916309845177,61.2895687758605,30.2112296395441,65.140253884002,3.85068510814152,0.0497256751870967,29.3852370170244,65.140253884002,3.85068510814152,0.0497256751870967,0.173991072939069,65.1319348190886,3.84236604322817,0.0499729548443243,0.170577065671442,65.1319348190886,3.84236604322817,0.0499729548443243,"N","Y"
"FPM_Time",30,600,28,600,399,30,29.5578261492469,0.17,0.17334863117603,68.6443181898139,30.5469325386065,72.5561137798744,3.91179559006045,0.0479483420544277,29.4616045277271,72.5561137798744,3.91179559006045,0.0479483420544277,0.167815208576458,72.486450184982,3.84213199516812,0.0499799305570033,0.166963576026071,72.486450184982,3.84213199516812,0.0499799305570033,"N","Y"
"FPM_Time",30,600,22,600,400,30,29.5513374569222,0.17,0.173329085645205,53.934821865953,30.5638797557617,57.7837557861341,3.84893392018107,0.0497776206615766,29.4327458528435,57.7837557861341,3.84893392018107,0.0497776206615766,0.169962807775819,57.776243909982,3.84142204402897,0.0500010966730436,0.166461663334263,57.776243909982,3.84142204402897,0.0500010966730436,"N","Y"
"FPM_Time",30,600,28,600,401,30,29.8588679229247,0.17,0.172673622569234,68.6443157646933,30.1766181013297,72.49222610574,3.84791034104677,0.0498080096258657,29.3749956071055,72.49222610574,3.84791034104677,0.0498080096258657,0.175169678382708,72.4844078563145,3.84009209162122,0.0500407726802083,0.17421549042111,72.4844078563145,3.84009209162122,0.0500407726802083,"N","Y"
"FPM_Time",30,600,20,600,402,30,29.6493557701253,0.17,0.174375773671514,56.7703502328686,29.9319870998887,60.6292137281546,3.85886349528602,0.0494838368377198,29.3685352847637,60.6292137281546,3.85886349528602,0.0494838368377198,0.17640009540324,60.6137655037858,3.8434152709172,0.0499416956557625,0.173097010833785,60.6137655037858,3.8434152709172,0.0499416956557625,"N","N"
"FPM_Time",30,600,22,600,403,30,29.5881678879223,0.17,0.174350379349442,53.9348197891375,29.8015306431476,57.8175058982514,3.88268610911389,0.0487864449948165,29.4213114241649,57.8175058982514,3.88268610911389,0.0487864449948165,0.172547975627648,57.3893582049609,3.45453841582339,0.0630783448896853,0.172547704902813,57.3893582049609,3.45453841582339,0.0630783448896853,"N","N"
"FPM_Time",30,600,28,600,404,30,29.6383684495155,0.17,0.174247980641926,68.6443180308517,29.7660458446196,70.4850857941556,1.84076776330382,0.174860987354807,29.7635051704403,70.4850857941556,1.84076776330382,0.174860987354807,0.172949100108503,70.4852471517316,1.84092912087985,0.174842087640038,0.172949056020839,70.4852471517316,1.84092912087985,0.174842087640038,"N","N"
"FPM_Time",30,600,24,600,405,30,29.7458496679632,0.17,0.173182196481737,58.8613255123495,30.0673217430162,62.7163378280252,3.85501231567567,0.0495975626916908,29.426434202706,62.7163378280252,3.85501231567567,0.0495975626916908,0.175532837939114,62.7030158343374,3.84169032198791,0.0499930972596793,0.174493754988222,62.7030158343374,3.84169032198791,0.0499930972596793,"N","Y"
"FPM_Time",30,600,22,600,406,30,29.8872930809183,0.17,0.171899249836767,53.9348195297747,30.561485553957,57.7835702707467,3.84875074097202,0.0497830576159993,29.4350481298945,57.7835702707467,3.84875074097202,0.0497830576159993,0.170378034062354,57.7756875440134,3.84086801423864,0.0500176208100823,0.167470663791136,57.7756875440134,3.84086801423864,0.0500176208100823,"Y","Y"
"FPM_Time",30,600,27,600,407,30,29.5779341966469,0.17,0.173370142653211,66.1927330542784,30.5485234459643,70.0402602114342,3.84752715715577,0.0498193909853254,29.4479236021001,70.0402602114342,3.84752715715577,0.0498193909853254,0.173403891558758,70.0356543453993,3.8429212911209,0.0499564100085721,0.170780768007545,70.0356543453993,3.8429212911209,0.0499564100085721,"N","Y"
"FPM_Time",30,600,25,600,408,30,29.585948629124,0.17,0.172930164579626,61.289567893556,30.3866829149871,65.1384884559924,3.84892056243645,0.0497780171124876,29.3673733058327,65.1384884559924,3.84892056243645,0.0497780171124876,0.17254416423665,65.1305774661296,3.84100957257365,0.0500133982332854,0.168376872339344,65.1305774661296,3.84100957257365,0.0500133982332854,"Y","Y"
"FPM_Time",30,600,33,600,409,30,29.909802922042,0.17,0.171756005598189,80.9022306516214,30.5368207254548,84.7488513957078,3.84662074408645,0.0498463242791921,29.459017425822,84.7488513957078,3.84662074408645,0.0498463242791921,0.170342402984737,84.7433683557793,3.84113770415794,0.0500095764909565,0.166696032683798,84.7433683557793,3.84113770415794,0.0500095764909565,"Y","Y"
"FPM_Time",30,600,26,600,410,30,29.6104775930741,0.17,0.174347674287328,63.7411518199947,30.1504912103163,67.5916327446237,3.85048092462905,0.0497317289305593,29.3879704749144,67.5916327446237,3.85048092462905,0.0497317289305593,0.175658493083397,67.5822228892798,3.84107106928511,0.0500115639508089,0.174645107322019,67.5822228892798,3.84107106928511,0.0500115639508089,"N","Y"
"FPM_Time",30,600,28,600,411,30,29.8203158323328,0.17,0.171575670390721,68.6443160960724,30.2416376351537,72.4932836997686,3.8489676036962,0.0497766209671827,29.3745682782603,72.4932836997686,3.8489676036962,0.0497766209671827,0.174057635036331,72.4852755081455,3.84095941207315,0.0500148944395377,0.171950412216776,72.4852755081455,3.84095941207315,0.0500148944395377,"N","Y"
"FPM_Time",30,600,32,600,412,30,29.9307931744178,0.17,0.171617611382879,78.4506487947193,30.5409262509315,82.2838643006223,3.83321550590301,0.0502464508517197,29.6130386228306,82.2838643006223,3.83321550590301,0.0502464508517197,0.170805611192413,82.2916262483711,3.84097745365182,0.0500143562831054,0.167312698852348,82.2916262483711,3.84097745365182,0.0500143562831054,"Y","Y"
"FPM_Time",30,600,27,600,413,30,29.6956595225325,0.17,0.173826444539802,68.8890569490239,29.9477054556735,72.7443506544099,3.855293705386,0.0495892438735681,29.4447992053855,72.7443506544099,3.855293705386,0.0495892438735681,0.172799554284677,72.7293782900971,3.84032134107322,0.0500339311889264,0.171970183992379,72.7293782900971,3.84032134107322,0.0500339311889264,"N","N"
"FPM_Time",30,600,30,600,414,30,29.5500406850531,0.17,0.173328435807036,73.5474811624716,30.5453869001425,77.3973376702717,3.84985650780011,0.0497502468109198,29.4525686773066,77.3973376702717,3.84985650780011,0.0497502468109198,0.169743704886372,77.3887123037711,3.84123114129956,0.050006789763919,0.167872284713015,77.3887123037711,3.84123114129956,0.050006789763919,"N","Y"
"FPM_Time",30,600,22,600,415,30,29.5570720395587,0.17,0.173374713830944,53.9348202730377,30.565533597606,57.7830225613838,3.84820228834604,0.0497993400269265,29.431149420638,57.7830225613838,3.84820228834604,0.0497993400269265,0.169555349890935,57.7749823523643,3.84016207932655,0.0500386839323366,0.166562486041295,57.7749823523643,3.84016207932655,0.0500386839323366,"N","Y"
"FPM_Time",30,600,25,600,416,30,29.8888269895327,0.17,0.171888321091021,61.2895690277266,30.5543419321043,65.1371342760669,3.84756524834026,0.0498182594748489,29.4420530116963,65.1371342760669,3.84756524834026,0.0498182594748489,0.171782410482771,65.1314473395789,3.84187831185227,0.0499874926529202,0.166955055988246,65.1314473395789,3.84187831185227,0.0499874926529202,"Y","Y"
"FPM_Time",30,600,33,600,417,30,29.681885797612,0.17,0.173976193622215,83.7729465258793,29.9144935792988,87.6275241475631,3.8545776216838,0.049610416593301,29.4502495057634,87.6275241475631,3.8545776216838,0.049610416593301,0.174193260956035,87.6141984521515,3.84125192627214,0.0500061698823655,0.172286486068772,87.6141984521515,3.84125192627214,0.0500061698823655,"N","N"
"FPM_Time",30,600,33,600,418,30,29.9914456278183,0.17,0.171298899643015,80.9022298113101,30.3614312931928,84.748476125888,3.84624631457791,0.0498574546232805,29.4454276110623,84.748476125888,3.84624631457791,0.0498574546232805,0.169401615259074,84.741619118434,3.83938930712394,0.050061752038262,0.168274471536143,84.741619118434,3.83938930712394,0.050061752038262,"N","Y"
"FPM_Time",30,600,33,600,419,30,29.9190588735994,0.17,0.171120571642922,80.9022293257255,29.9356996515287,84.7325158268434,3.8302865011179,0.0503343282955411,29.6491852178108,84.7325158268434,3.8302865011179,0.0503343282955411,0.172511777723333,84.7405974756487,3.83836814992323,0.0500922519482344,0.172124095345556,84.7405974756487,3.83836814992323,0.0500922519482344,"N","N"
"FPM_Time",30,600,35,600,420,30,29.791888684491,0.17,0.173023245229092,85.8053948895784,30.4058341194986,89.655865567737,3.85047067815862,0.049732032743985,29.3933265601695,89.655865567737,3.85047067815862,0.049732032743985,0.169548559862928,89.6464962625265,3.8411013729481,0.05001066009971,0.168015043838321,89.6464962625265,3.8411013729481,0.05001066009971,"N","Y"
"FPM_Time",30,600,18,600,421,30,29.6073669264727,0.17,0.173290986437583,44.1284890113956,30.3537154716424,47.9792170214953,3.85072801009974,0.0497244033055566,29.4264736671122,47.9792170214953,3.85072801009974,0.0497244033055566,0.173486351201153,47.969787749644,3.84129873824843,0.0500047738130445,0.17252647880153,47.969787749644,3.84129873824843,0.0500047738130445,"N","Y"
"FPM_Time",30,600,34,600,422,30,29.9054388350151,0.17,0.17178467690625,83.3538122086111,30.5374680885332,87.2010151548536,3.84720294624252,0.0498290228704086,29.4583926810693,87.2010151548536,3.84720294624252,0.0498290228704086,0.170864448442217,87.1936234245132,3.83981121590212,0.0500491562016322,0.167498637806329,87.1936234245132,3.83981121590212,0.0500491562016322,"Y","Y"
"FPM_Time",30,600,31,600,423,30,29.9226123284742,0.17,0.171675898026858,75.9990657831548,30.5406488818173,79.8459421819581,3.8468763988033,0.0498387261593937,29.4551756760391,79.8459421819581,3.8468763988033,0.0498387261593937,0.169237003744267,79.8395981126933,3.84053232953845,0.0500276355336488,0.167693614116119,79.8395981126933,3.84053232953845,0.0500276355336488,"N","Y"
"FPM_Time",30,600,28,600,424,30,29.9156668215465,0.17,0.171717716183475,68.6443161962889,30.4569821059197,72.4919805497387,3.84766435344984,0.0498153156539756,29.4494968896688,72.4919805497387,3.84766435344984,0.0498153156539756,0.170547963645025,72.4840658449318,3.83974964864295,0.0500509940469821,0.168668999551404,72.4840658449318,3.83974964864295,0.0500509940469821,"Y","Y"
"FPM_Time",30,600,32,600,425,30,29.5546388219009,0.17,0.1733610833564,78.4506491363576,30.5423010785589,82.3408836307784,3.89023449442084,0.0485676419715663,29.5266581165922,82.3408836307784,3.89023449442084,0.0485676419715663,0.167486461480734,82.2927174070616,3.84206827070409,0.0499818300184112,0.166229005983126,82.2927174070616,3.84206827070409,0.0499818300184112,"N","Y"
"FPM_Time",30,600,29,600,426,30,29.6782084851092,0.17,0.174027531563688,75.0500425203203,29.9174202380028,78.9044106640343,3.854368143714,0.0496166121134433,29.4399628211049,78.9044106640343,3.854368143714,0.0496166121134433,0.174652508368952,78.8910547924483,3.841012272128,0.0500133177113056,0.172558064096983,78.8910547924483,3.841012272128,0.0500133177113056,"N","N"
"FPM_Time",30,600,32,600,427,30,29.7738486748165,0.17,0.172897704963847,78.4506474103059,30.0428667032604,82.3030090141876,3.85236160388169,0.0496759989599952,29.4208649514434,82.3030090141876,3.85236160388169,0.0496759989599952,0.1755866208694,82.2917712773332,3.84112386702726,0.0500099891920399,0.174775815362335,82.2917712773332,3.84112386702726,0.0500099891920399,"N","Y"
"FPM_Time",30,600,31,600,428,30,29.6632053209829,0.17,0.173120539067679,75.999063937814,30.3765601577188,79.8346968284109,3.8356328905969,0.0501740454169367,29.6161699196177,79.8346968284109,3.8356328905969,0.0501740454169367,0.17015305769264,79.8384912468249,3.83942730901092,0.0500606173771864,0.168609863624111,79.8384912468249,3.83942730901092,0.0500606173771864,"Y","Y"
"FPM_Time",30,600,30,600,429,30,29.8845593501786,0.17,0.16974418089246,73.5474814213505,30.3253962139594,77.3832230235642,3.83574160221369,0.050170791881632,29.6148214308883,77.3832230235642,3.83574160221369,0.050170791881632,0.172345096013678,77.3885160956181,3.8410346742676,0.0500126495082842,0.170939691820638,77.3885160956181,3.8410346742676,0.0500126495082842,"N","Y"
"FPM_Time",30,600,19,600,430,30,29.9137884129909,0.17,0.171732789696535,46.5800730927644,30.5724430208563,50.4301929661149,3.85011987335054,0.0497424354802858,29.4244475038869,50.4301929661149,3.85011987335054,0.0497424354802858,0.167918651369085,50.4203359670033,3.84026287423891,0.0500356759207394,0.166612532061966,50.4203359670033,3.84026287423891,0.0500356759207394,"N","Y"
"FPM_Time",30,600,30,600,431,30,29.6645492814296,0.17,0.174203189949794,78.7017042357442,29.8977008621585,82.5558747327405,3.85417049699632,0.0496224584618714,29.4324359834052,82.5558747327405,3.85417049699632,0.0496224584618714,0.173346751583232,82.54306752129,3.8413632855458,0.0500028488923943,0.172798020887981,82.54306752129,3.8413632855458,0.0500028488923943,"N","N"
"FPM_Time",30,600,22,600,432,30,29.6929542889064,0.17,0.173865096147062,57.5841620171102,29.9635402790142,61.4407571264366,3.85659510932641,0.0495507892003536,29.4240144549309,61.4407571264366,3.85659510932641,0.0495507892003536,0.17578020402142,61.4248442356928,3.84068221858265,0.0500231635239885,0.172151735860147,61.4248442356928,3.84068221858265,0.0500231635239885,"N","N"
"FPM_Time",30,600,16,600,433,30,29.7328614247084,0.17,0.173315875128316,40.167804987971,30.0693274995631,44.027107248482,3.85930226051099,0.049470897530797,29.3993463348949,44.027107248482,3.85930226051099,0.049470897530797,0.175782180786858,44.0087846461426,3.84097965817156,0.0500142905256162,0.175778988335296,44.0087846461426,3.84097965817156,0.0500142905256162,"N","Y"
"FPM_Time",30,600,35,600,434,30,29.6511766915546,0.17,0.173164192126624,85.8053946995267,30.3810341983187,89.6420051145128,3.8366104149861,0.0501447979501388,29.6116553457859,89.6420051145128,3.8366104149861,0.0501447979501388,0.170054321217267,89.645135742143,3.83974104261635,0.050051250951316,0.169139508582776,89.645135742143,3.83974104261635,0.050051250951316,"Y","Y"
"FPM_Time",30,600,26,600,435,30,29.6985758197836,0.17,0.173844061068041,63.7411518112448,30.2433970661257,67.5922133071761,3.85106149593135,0.0497145178779831,29.3754958835066,67.5922133071761,3.85106149593135,0.0497145178779831,0.170840604101711,67.5818644822259,3.84071267098115,0.0500222550140795,0.169281725385135,67.5818644822259,3.84071267098115,0.0500222550140795,"Y","Y"
"FPM_Time",30,600,21,600,436,30,29.4640956144259,0.17,0.176661104817925,80.1125426689262,29.7953841526547,83.974154664944,3.86161199601787,0.0494028416942278,29.1355090162706,83.974154664944,3.86161199601787,0.0494028416942278,0.17913174520216,83.9512024336292,3.8386597647031,0.0500835399993075,0.177076066690425,83.9512024336292,3.8386597647031,0.0500835399993075,"N","N"
"FPM_Time",30,600,34,600,437,30,30.0499095479066,0.17,0.171005137132279,83.3538122114749,30.3291586955978,87.1548904107937,3.80107819931874,0.0512195907584332,29.7990744974696,87.1548904107937,3.80107819931874,0.0512195907584332,0.167886256194803,87.193419982502,3.83960777102703,0.0500552295097385,0.167853634411975,87.193419982502,3.83960777102703,0.0500552295097385,"N","Y"
"FPM_Time",30,600,33,600,438,30,29.5501748342871,0.17,0.173325742506898,80.9022441069535,30.5394766177408,84.751468278476,3.84922417152251,0.0497690069764507,29.4562526783172,84.751468278476,3.84922417152251,0.0497690069764507,0.170557682862785,84.7435271297574,3.84128302280388,0.0500052424887293,0.168045596425524,84.7435271297574,3.84128302280388,0.0500052424887293,"Y","Y"
"FPM_Time",30,600,24,600,439,30,29.7761130678771,0.17,0.170587265330343,58.837986225386,29.9637361100848,62.6733375582371,3.83535133285108,0.0501824729500822,29.6235673795199,62.6733375582371,3.83535133285108,0.0501824729500822,0.172627994263559,62.6782690714362,3.84028284605014,0.0500350799268313,0.172627610872808,62.6782690714362,3.84028284605014,0.0500350799268313,"N","N"
"FPM_Time",30,600,33,600,440,30,29.9090228512319,0.17,0.171762210898604,80.9022294090978,30.5378505899696,84.7491407116946,3.84691130259675,0.049837688905178,29.4580235125409,84.7491407116946,3.84691130259675,0.049837688905178,0.170131536122135,84.7427918987656,3.84056248966782,0.0500267356581509,0.166798739634991,84.7427918987656,3.84056248966782,0.0500267356581509,"Y","Y"
"FPM_Time",30,600,35,600,441,30,29.8888269895327,0.17,0.171888321091021,85.8053947371495,30.38275967671,89.6304814920766,3.82508675492714,0.0504907340201175,29.6324885093114,89.6304814920766,3.82508675492714,0.0504907340201175,0.16762258645958,89.6447903266874,3.83939558953792,0.0500615644559492,0.167316049395029,89.6447903266874,3.83939558953792,0.0500615644559492,"N","Y"
"FPM_Time",30,600,39,600,442,30,29.7785232830019,0.17,0.173152146412096,95.611725995916,30.3882192293437,99.4591024760447,3.84737648012869,0.049823867159392,29.3931764690668,99.4591024760447,3.84737648012869,0.049823867159392,0.169718260339227,99.4525100396698,3.84078404375383,0.0500201257633798,0.168702829876211,99.4525100396698,3.84078404375383,0.0500201257633798,"N","Y"
"FPM_Time",30,600,22,600,443,30,29.6340600626353,0.17,0.174578345291432,62.4179788871177,29.9018582753841,66.2755704228809,3.85759153576319,0.0495213674796391,29.3678215561715,66.2755704228809,3.85759153576319,0.0495213674796391,0.17654416730646,66.2587885066301,3.8408096195124,0.0500193627898219,0.174754170924363,66.2587885066301,3.8408096195124,0.0500193627898219,"N","N"
"FPM_Time",30,600,34,600,444,30,29.9088861658646,0.17,0.171761229872492,83.3538120958512,30.5366441878556,87.2003357126513,3.84652361680011,0.0498492112463385,29.4591732310399,87.2003357126513,3.84652361680011,0.0498492112463385,0.170397623261496,87.1949255994589,3.8411135036077,0.0500102982898719,0.16663540402083,87.1949255994589,3.8411135036077,0.0500102982898719,"Y","Y"
"FPM_Time",30,600,32,600,445,30,29.9425484713457,0.17,0.171114569272821,78.4506466192158,30.1797328144713,82.2997054586872,3.84905883947138,0.04977391328349,29.3873265606049,82.2997054586872,3.84905883947138,0.04977391328349,0.175649970649965,82.2931399739025,3.84249335468664,0.0499691608071093,0.173145514454419,82.2931399739025,3.84249335468664,0.0499691608071093,"N","Y"
"FPM_Time",30,600,32,600,446,30,29.9185259969049,0.17,0.171698985696014,78.4506466277173,30.5384436553164,82.2968334714394,3.84618684372215,0.0498592227039161,29.4573778635172,82.2968334714394,3.84618684372215,0.0498592227039161,0.170682957906322,82.2921819083639,3.84153528064668,0.0499977200603448,0.167081368214901,82.2921819083639,3.84153528064668,0.0499977200603448,"Y","Y"
"FPM_Time",30,600,40,600,447,30,29.5499929357085,0.17,0.173326628338483,98.0633102975593,30.530545073324,101.91658439704,3.85327409948066,0.0496489828481451,29.4652174037219,101.91658439704,3.85327409948066,0.0496489828481451,0.170291193581567,101.90468899337,3.84137869581079,0.0500023893411625,0.166819064975293,101.90468899337,3.84137869581079,0.0500023893411625,"Y","Y"
"FPM_Time",30,600,33,600,448,30,29.5779341966469,0.17,0.173370142653211,80.9022302949533,30.5370934093345,84.7487442810499,3.84651398609655,0.0498494975146038,29.4588191613334,84.7487442810499,3.84651398609655,0.0498494975146038,0.173138734966062,84.7442570971512,3.84202680219785,0.0499830661282648,0.170837839772557,84.7442570971512,3.84202680219785,0.0499830661282648,"N","Y"
"FPM_Time",30,600,28,600,449,30,29.9552766029449,0.17,0.171609490438918,68.6443159335212,30.5163197822892,72.5010791033752,3.85676316985401,0.0495458255429336,29.4224053377524,72.5010791033752,3.85676316985401,0.0495458255429336,0.1702382791096,72.4854603573323,3.84114442381112,0.050009376074393,0.166799461142673,72.4854603573323,3.84114442381112,0.050009376074393,"Y","Y"
"FPM_Time",30,600,32,600,450,30,29.8695606118883,0.17,0.169854513797229,78.450646578631,30.5388420352057,82.2973555653204,3.84670898668935,0.0498437015494684,29.4571618797977,82.2973555653204,3.84670898668935,0.0498437015494684,0.172146021972501,82.2926247612521,3.84197818262106,0.0499845154412322,0.169505658999977,82.2926247612521,3.84197818262106,0.0499845154412322,"Y","Y"
"FPM_Time",30,600,24,600,451,30,29.5481323129864,0.17,0.174514308607779,58.8379854362105,29.8840066202658,62.6602526235946,3.82226718738415,0.0505757598987102,29.7091166023254,62.6602526235946,3.82226718738415,0.0505757598987102,0.17314029260154,62.6767498409395,3.83876440472903,0.050080414284166,0.172784399512929,62.6767498409395,3.83876440472903,0.050080414284166,"N","N"
"FPM_Time",30,600,25,600,452,30,29.6449079587911,0.17,0.172807619258968,61.2895677060171,30.0186790117806,65.1204021368802,3.83083443086301,0.0503178766953019,29.6330943298547,65.1204021368802,3.83083443086301,0.0503178766953019,0.172207053585095,65.1298727779278,3.8403050719107,0.0500344166769526,0.171070194758019,65.1298727779278,3.8403050719107,0.0500344166769526,"N","Y"
"FPM_Time",30,600,30,600,453,30,29.579360242485,0.17,0.173366329399558,73.547487654224,30.5413804501626,77.3945368662525,3.84704921202849,0.049833590801822,29.4546606399421,77.3945368662525,3.84704921202849,0.049833590801822,0.173354092350047,77.3892060036782,3.84171834945418,0.0499922616250318,0.172223142748131,77.3892060036782,3.84171834945418,0.0499922616250318,"N","Y"
"FPM_Time",30,600,32,600,454,30,29.5149400743116,0.17,0.17444086297258,78.4506510022727,30.2017274826592,82.2734835965001,3.82283259422739,0.0505586975668189,29.5729056519546,82.2734835965001,3.82283259422739,0.0505586975668189,0.16915555839062,82.2902021270596,3.83955112478684,0.0500569206718594,0.169149373594683,82.2902021270596,3.83955112478684,0.0500569206718594,"N","Y"
